SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
ITBETA,EQ,    409.94,24-DEC-2025,    280.60,19-JUN-2026
ITC,EQ,    427.00,04-SEP-2025,    275.05,04-JUN-2026
ITCHOTELS,EQ,    261.62,21-JUL-2025,    137.30,30-MAR-2026
ITDC,EQ,    712.80,06-OCT-2025,    368.00,30-MAR-2026
ITETF,EQ,     42.02,03-FEB-2026,     28.26,19-JUN-2026
ITI,EQ,    372.85,08-OCT-2025,    237.00,30-MAR-2026
ITIETF,EQ,     44.30,03-FEB-2026,     29.65,19-JUN-2026
IVALUE,EQ,    340.00,20-NOV-2025,    207.35,23-MAR-2026
IVC,EQ,      9.88,17-NOV-2025,      6.02,23-MAR-2026
IVP,EQ,    206.99,01-JUL-2025,    110.00,30-MAR-2026
IVZINGOLD,EQ,    156.00,29-JAN-2026,     83.32,30-JUN-2025
IVZINNIFTY,EQ,   3150.00,23-FEB-2026,   2511.00,23-MAR-2026
IWP,EQ,     39.15,04-MAY-2026,     28.00,20-APR-2026
IXIGO,EQ,    339.15,16-OCT-2025,    151.27,08-JUN-2026
IZMO,EQ,   1374.70,29-SEP-2025,    348.05,23-JUN-2025
J&KBANK,EQ,    167.15,18-JUN-2026,     97.35,30-DEC-2025
JAGRAN,EQ,     78.90,03-JUN-2026,     59.50,27-MAR-2026
JAGSNPHARM,EQ,    301.65,28-JUL-2025,    155.00,22-JAN-2026
JAICORPLTD,EQ,    178.24,08-SEP-2025,     88.00,30-MAR-2026
JAINREC,EQ,    593.95,08-MAY-2026,    247.57,01-OCT-2025
JAIPURKURT,EQ,     50.59,23-JUN-2025,     24.40,30-MAR-2026
JAMNAAUTO,EQ,    152.60,16-FEB-2026,     87.75,07-AUG-2025
JARO,EQ,    890.00,30-SEP-2025,    383.50,30-MAR-2026
JASH,EQ,    622.90,18-JUL-2025,    327.10,30-MAR-2026
JAYAGROGN,EQ,    271.10,11-AUG-2025,    147.26,30-MAR-2026
JAYBARMARU,EQ,    178.89,19-JUN-2026,     71.01,29-JUL-2025
JAYKAY,EQ,    219.70,03-DEC-2025,    115.52,30-MAR-2026
JAYNECOIND,EQ,    117.00,08-MAY-2026,     34.90,22-JUL-2025
JAYSREETEA,EQ,    117.80,17-JUL-2025,     70.55,30-MAR-2026
JBCHEPHARM,EQ,   2300.00,12-JUN-2026,   1603.50,11-JUL-2025
JBMA,EQ,    790.00,23-SEP-2025,    477.00,16-MAR-2026
JETFREIGHT,EQ,     24.50,05-JUN-2026,     11.90,25-SEP-2025
JGCHEM,EQ,    558.00,21-JUL-2025,    298.40,27-JAN-2026
JHS,EQ,     13.90,27-OCT-2025,      6.26,30-MAR-2026
JINDALPHOT,EQ,   1616.60,10-DEC-2025,    796.00,14-AUG-2025
JINDALPOLY,EQ,   1026.45,19-MAR-2026,    365.00,21-JAN-2026
JINDALSAW,EQ,    269.91,19-JUN-2026,    153.00,09-DEC-2025
JINDALSTEL,EQ,   1306.20,21-APR-2026,    892.00,23-JUN-2025
JINDRILL,EQ,    693.50,19-MAY-2026,    440.10,02-MAR-2026
JINDWORLD,EQ,     64.24,30-JUN-2025,     17.85,30-MAR-2026
JIOFIN,EQ,    338.60,05-AUG-2025,    223.30,30-MAR-2026
JISLDVREQS,EQ,     35.48,18-SEP-2025,     18.50,10-MAR-2026
JISLJALEQS,EQ,     60.40,26-JUN-2025,     27.10,23-MAR-2026
JITFINFRA,EQ,    478.00,09-SEP-2025,    222.35,27-JAN-2026
JKCEMENT,EQ,   7565.50,20-AUG-2025,   4671.50,12-JUN-2026
JKIL,EQ,    758.40,25-JUL-2025,    425.00,30-MAR-2026
JKLAKSHMI,EQ,   1021.20,22-JUL-2025,    549.95,30-MAR-2026
JKPAPER,EQ,    444.80,03-OCT-2025,    304.85,30-MAR-2026
JKTYRE,EQ,    611.90,11-FEB-2026,    311.00,14-AUG-2025
JLHL,EQ,   1625.00,30-OCT-2025,   1178.00,06-APR-2026
JMA,EQ,    104.90,01-JUL-2025,     70.25,20-JAN-2026
JMFINANCIL,EQ,    199.80,22-AUG-2025,    112.00,30-MAR-2026
JNKINDIA,EQ,    519.00,15-JUN-2026,    200.92,28-JAN-2026
JPOLYINVST,EQ,   1487.70,10-MAR-2026,    716.05,28-AUG-2025
JPPOWER,EQ,     27.70,14-JUL-2025,     13.15,09-MAR-2026
JSFB,EQ,    518.80,25-JUN-2025,    330.00,23-MAR-2026
JSL,EQ,    884.00,07-JAN-2026,    652.25,11-JUN-2026
JSLL,EQ,    849.50,23-SEP-2025,    415.00,23-JUN-2025
JSWCEMENT,EQ,    162.15,04-SEP-2025,    106.65,04-DEC-2025
JSWDULUX,EQ,   3915.50,24-JUL-2025,   2658.70,01-FEB-2026
JSWENERGY,EQ,    617.35,29-MAY-2026,    427.75,27-JAN-2026
JSWHL,EQ,  23650.00,01-JUL-2025,  11250.00,30-MAR-2026
JSWINFRA,EQ,    349.00,24-SEP-2025,    233.42,07-APR-2026
JSWSTEEL,EQ,   1328.00,27-MAY-2026,    983.50,23-JUN-2025
JTEKTINDIA,EQ,    188.50,09-SEP-2025,    117.01,30-MAR-2026
JTLIND,EQ,     85.99,11-JUL-2025,     40.25,30-MAR-2026
JUBLCPL,EQ,   3013.40,02-SEP-2025,   1460.00,30-MAR-2026
JUBLFOOD,EQ,    718.95,01-JUL-2025,    408.80,07-APR-2026
JUBLINGREA,EQ,    851.80,17-JUL-2025,    537.30,09-MAR-2026
JUBLPHARMA,EQ,   1248.00,30-JUL-2025,    786.05,09-MAR-2026
JUNIORBEES,EQ,    789.97,23-JUN-2026,    632.34,01-APR-2026
JUNIPER,EQ,    329.90,18-JUL-2025,    188.50,30-MAR-2026
JUSTDIAL,EQ,    957.90,15-JUL-2025,    480.50,30-MAR-2026
JWL,EQ,    393.60,01-JUL-2025,    235.65,30-MAR-2026
JYOTHYLAB,EQ,    364.80,07-JUL-2025,    196.15,30-MAR-2026
JYOTICNC,EQ,   1147.90,24-JUN-2025,    580.10,02-JUN-2026
JYOTISTRUC,EQ,     20.65,15-JUL-2025,      7.94,21-JAN-2026
KABRAEXTRU,EQ,    329.90,14-JUL-2025,    180.00,20-JAN-2026
KAJARIACER,EQ,   1321.90,08-AUG-2025,    869.60,02-FEB-2026
KALAMANDIR,EQ,    223.03,28-OCT-2025,     89.76,30-MAR-2026
KALPATARU,EQ,    457.40,09-JUL-2025,    258.00,30-MAR-2026
KALYANIFRG,EQ,    849.65,09-OCT-2025,    523.60,23-MAR-2026
KALYANKJIL,EQ,    617.70,24-JUL-2025,    327.05,11-JUN-2026
KAMAHOLD,EQ,   2737.80,12-MAY-2026,   2461.00,21-APR-2026
KAMATHOTEL,EQ,    329.80,24-SEP-2025,    140.20,30-MAR-2026
KAMOPAINTS,EQ,     11.18,24-JUN-2025,      3.60,30-MAR-2026
KANANIIND,EQ,      2.27,01-SEP-2025,      1.02,30-MAR-2026
KANPRPLA,EQ,    247.00,10-SEP-2025,    151.25,23-MAR-2026
KANSAINER,EQ,    264.00,24-DEC-2025,    157.91,23-MAR-2026
KAPSTON,EQ,    363.80,29-MAY-2026,    153.93,23-JUN-2025
KARMAENG,EQ,     74.10,25-JUN-2025,     34.38,30-MAR-2026
KARURVYSYA,EQ,    343.45,25-FEB-2026,    201.82,04-SEP-2025
KAUSHALYA,EQ,   1841.90,04-SEP-2025,    750.00,16-MAR-2026
KAVDEFENCE,EQ,    162.87,01-OCT-2025,     42.93,23-JUN-2025
KAYA,EQ,    487.90,23-SEP-2025,    224.01,04-JUN-2026
KAYNES,EQ,   7705.00,07-OCT-2025,   2995.00,20-MAY-2026
KCP,EQ,    229.32,22-JUL-2025,    125.00,30-MAR-2026
KCPSUGIND,EQ,     37.10,26-JUN-2025,     21.75,23-FEB-2026
KDDL,EQ,   3280.00,22-JUN-2026,   1990.00,30-MAR-2026
KEC,EQ,    947.00,26-JUN-2025,    466.00,19-MAY-2026
KEEPLEARN,EQ,      3.62,30-JUN-2025,      1.54,30-MAR-2026
KEI,EQ,   5708.00,23-JUN-2026,   3525.30,23-JUN-2025
KELLTONTEC,EQ,     33.15,25-JUL-2025,     13.00,30-MAR-2026
KENNAMET,EQ,   3400.30,08-MAY-2026,   2405.20,24-APR-2026
KERNEX,EQ,   2145.00,18-JUN-2026,    850.00,30-MAR-2026
KEYFINSERV,EQ,    382.10,06-NOV-2025,    220.00,30-MAR-2026
KFINTECH,EQ,   1388.50,25-JUN-2025,    784.95,18-MAY-2026
KHANDSE,EQ,     29.00,13-AUG-2025,     12.20,30-MAR-2026
KICL,EQ,   6554.90,28-OCT-2025,   4011.00,30-MAR-2026
KILITCH,EQ,    250.00,15-JUL-2025,    117.25,30-MAR-2026
KIMS,EQ,    818.00,19-JUN-2026,    575.80,27-JAN-2026
KINGFA,EQ,   5699.40,29-MAY-2026,   3023.90,23-JUN-2025
KIOCL,EQ,    634.55,06-OCT-2025,    280.30,23-JUN-2025
KIRANVYPAR,EQ,    211.45,24-APR-2026,    148.27,03-JUN-2026
KIRIINDUS,EQ,    779.00,01-JAN-2026,    333.80,30-MAR-2026
KIRLFER,EQ,    513.00,22-JUN-2026,    408.00,11-JUN-2026
KIRLOSBROS,EQ,   2475.00,27-JUN-2025,   1335.00,30-MAR-2026
KIRLOSENG,EQ,   2720.00,23-JUN-2026,    828.15,23-JUN-2025
KIRLOSIND,EQ,   4726.00,21-JUL-2025,   2463.00,30-MAR-2026
KIRLPNU,EQ,   2197.10,22-JUN-2026,    990.10,09-DEC-2025
KISSHT,EQ,    302.50,22-JUN-2026,    190.00,08-MAY-2026
KITEX,EQ,    303.95,09-JUL-2025,    138.20,21-JAN-2026
KKCL,EQ,    595.00,23-SEP-2025,    408.35,23-MAR-2026
KLBRENG-B,EQ,    544.85,21-APR-2026,    455.50,11-JUN-2026
KMEW,EQ,   2398.00,23-JUN-2026,    762.95,01-JUL-2025
KMSUGAR,EQ,     33.73,06-MAY-2026,     23.00,01-FEB-2026
KNAGRI,EQ,    273.50,21-JUL-2025,    148.30,18-FEB-2026
KNRCON,EQ,    245.00,26-JUN-2025,    108.65,27-MAR-2026
KOHINOOR,EQ,     38.00,03-JUL-2025,     19.20,30-MAR-2026
KOKUYOCMLN,EQ,    137.90,25-JUN-2025,     71.05,30-MAR-2026
KOLTEPATIL,EQ,    497.55,02-JUL-2025,    292.25,30-MAR-2026
KOTAKBANK,EQ,    453.20,20-OCT-2025,    345.50,02-APR-2026
KOTARISUG,EQ,     38.65,26-JUN-2025,     22.50,30-MAR-2026
KOTHARIPET,EQ,    187.80,25-JUN-2025,     94.75,30-MAR-2026
KOTHARIPRO,EQ,    109.00,17-SEP-2025,     58.00,30-MAR-2026
KOTIC,EQ,    223.70,24-APR-2026,    142.15,04-JUN-2026
KOVAI,EQ,   6340.00,23-JUN-2026,   5275.50,08-JUN-2026
KPEL,EQ,    554.90,21-JUL-2025,    237.90,09-MAR-2026
KPIGREEN,EQ,    563.00,16-JUL-2025,    335.65,09-MAR-2026
KPIL,EQ,   1479.60,23-JUN-2026,   1007.10,23-MAR-2026
KPITTECH,EQ,   1412.90,23-JUN-2025,    624.90,17-MAR-2026
KPL,EQ,   2600.00,10-JUN-2026,   1561.00,21-APR-2026
KPRMILL,EQ,   1257.00,24-JUL-2025,    796.10,12-MAR-2026
KRBL,EQ,    495.00,22-AUG-2025,    274.65,20-MAR-2026
KREBSBIO,EQ,     91.90,27-JUN-2025,     38.33,30-MAR-2026
KRISHANA,EQ,    718.50,22-MAY-2026,    411.95,07-JUL-2025
KRISHIVAL,EQ,    483.81,23-OCT-2025,    282.30,09-MAR-2026
KRISHNADEF,EQ,   1400.00,23-JUN-2026,    665.00,18-DEC-2025
KRITIKA,EQ,     11.10,01-SEP-2025,      4.50,30-MAR-2026
KRONOX,EQ,    207.49,07-JUL-2025,     96.00,30-MAR-2026
KROSS,EQ,    237.60,18-SEP-2025,    150.52,02-APR-2026
KRSNAA,EQ,    894.40,24-SEP-2025,    515.00,30-MAR-2026
KRYSTAL,EQ,    729.50,03-SEP-2025,    500.00,08-JAN-2026
KSB,EQ,   1028.30,28-APR-2026,    666.65,27-JAN-2026
KSCL,EQ,   1275.10,23-JUN-2025,    705.10,05-MAR-2026
KSHINTL,EQ,    908.90,16-JUN-2026,    330.00,01-FEB-2026
KSL,EQ,    988.80,01-JUL-2025,    574.00,30-MAR-2026
KSOLVES,EQ,    402.00,18-JUL-2025,    245.75,30-MAR-2026
KSR,EQ,     39.10,25-MAY-2026,     14.04,29-DEC-2025
KTKBANK,EQ,    282.95,15-JUN-2026,    169.12,28-AUG-2025
KUANTUM,EQ,    135.00,24-JUL-2025,     65.01,30-MAR-2026
KWIL,EQ,     39.45,15-JUN-2026,     22.24,30-MAR-2026
LAGNAM,EQ,    111.79,08-JUL-2025,     58.60,24-MAR-2026
LAHOTIOV,EQ,     53.90,04-MAY-2026,     34.06,20-MAY-2026
LAL,EQ,     12.95,23-JUN-2025,      5.56,16-MAR-2026
LALPATHLAB,EQ,   1803.00,16-JUN-2026,   1272.60,23-MAR-2026
LAMBODHARA,EQ,    162.00,15-SEP-2025,     81.80,30-MAR-2026
LANCORHOL,EQ,     33.80,10-NOV-2025,     18.12,17-MAR-2026
LANDMARK,EQ,    662.80,18-SEP-2025,    339.50,12-MAR-2026
LANDSMILL,EQ,      1.74,17-SEP-2025,       .74,18-MAY-2026
LAOPALA,EQ,    287.00,25-JUL-2025,    162.10,30-MAR-2026
LASA,EQ,     14.08,16-SEP-2025,      5.67,01-APR-2026
LATENTVIEW,EQ,    517.50,08-DEC-2025,    248.00,23-MAR-2026
LAURUSLABS,EQ,   1486.00,23-JUN-2026,    647.00,23-JUN-2025
LAXMICOT,EQ,     33.00,08-JUL-2025,     11.70,01-APR-2026
LAXMIDENTL,EQ,    509.95,21-JUL-2025,    155.88,30-MAR-2026
LCCINFOTEC,EQ,      5.89,09-JAN-2026,      3.64,22-JUL-2025
LEMERITE,EQ,    107.57,12-DEC-2025,     23.68,12-JUN-2026
LEMONTREE,EQ,    180.68,08-SEP-2025,     99.61,16-MAR-2026
LENSKART,EQ,    557.65,15-APR-2026,    356.10,10-NOV-2025
LEXUS,EQ,     39.25,05-MAR-2026,     14.17,11-JUN-2026
LFIC,EQ,    240.90,03-SEP-2025,    111.00,30-MAR-2026
LGBBROSLTD,EQ,   2048.00,12-FEB-2026,   1208.30,23-JUN-2025
LGEINDIA,EQ,   1749.00,14-OCT-2025,   1304.10,02-APR-2026
LGHL,EQ,    399.58,24-SEP-2025,    220.00,23-JUN-2026
LIBAS,EQ,     15.70,26-JUN-2025,      9.02,30-MAR-2026
LIBERTSHOE,EQ,    413.90,25-JUN-2025,    210.50,30-MAR-2026
LICHSGFIN,EQ,    646.50,18-JUL-2025,    458.90,23-MAR-2026
LICI,EQ,    490.00,30-JUN-2025,    360.75,02-APR-2026
LICMFGOLD,EQ,    162.00,29-JAN-2026,     86.46,30-JUN-2025
LICNETFGSC,EQ,     30.05,14-JAN-2026,     27.42,29-AUG-2025
LICNETFN50,EQ,    295.00,15-DEC-2025,    248.17,02-APR-2026
LICNETFSEN,EQ,    974.02,13-NOV-2025,    803.00,02-APR-2026
LICNFNHGP,EQ,    296.41,12-FEB-2026,    248.02,02-APR-2026
LICNMID100,EQ,     67.50,01-SEP-2025,     52.30,02-APR-2026
LINC,EQ,    158.99,02-JUL-2025,     85.01,30-MAR-2026
LINCOLN,EQ,    770.00,27-MAY-2026,    440.00,30-JAN-2026
LINDEINDIA,EQ,   8049.00,07-MAY-2026,   5673.00,18-NOV-2025
LIQGRWBEES,EQ,   1056.29,09-MAR-2026,    995.55,27-JAN-2026
LIQUID,EQ,   1024.98,02-JAN-2026,    997.15,23-DEC-2025
LIQUID1,EQ,   1136.66,16-JUN-2026,   1030.28,04-AUG-2025
LIQUIDADD,EQ,   1151.22,18-MAR-2026,   1052.08,06-AUG-2025
LIQUIDBEES,EQ,   1029.99,29-OCT-2025,    969.99,04-MAY-2026
LIQUIDBETF,EQ,   1116.24,02-JAN-2026,   1009.94,02-JAN-2026
LIQUIDCASE,EQ,    114.67,23-JUN-2026,    102.00,25-AUG-2025
LIQUIDETF,EQ,   1025.00,15-MAY-2026,    997.55,03-JUN-2026
LIQUIDIETF,EQ,   1041.19,02-JUN-2026,    969.99,11-DEC-2025
LIQUIDPLUS,EQ,   1091.54,23-JUN-2026,   1018.24,06-AUG-2025
LIQUIDSBI,EQ,   1029.99,16-JUL-2025,    970.23,01-FEB-2026
LIQUIDSHRI,EQ,   1109.86,23-JUN-2026,   1058.46,23-JUN-2025
LLOYDSENGG,EQ,     91.99,22-JUN-2026,     37.40,30-MAR-2026
LLOYDSENT,EQ,     88.44,04-JUL-2025,     40.69,30-MAR-2026
LLOYDSME,EQ,   1888.60,27-MAY-2026,   1042.90,02-FEB-2026
LMW,EQ,  17063.00,15-JUL-2025,  11920.00,30-MAR-2026
LODHA,EQ,   1509.80,24-JUN-2025,    650.80,02-APR-2026
LORDSCHLO,EQ,    241.99,23-JUL-2025,    108.00,30-MAR-2026
LOTUSDEV,EQ,    218.49,11-AUG-2025,    102.20,30-MAR-2026
LOTUSEYE,EQ,    147.00,30-JAN-2026,     69.36,23-JUN-2025
LOVABLE,EQ,    106.20,16-JUL-2025,     55.00,30-MAR-2026
LOWVOL,EQ,    219.10,07-JAN-2026,    183.58,06-APR-2026
LOWVOL1,EQ,     22.90,01-DEC-2025,     18.77,30-MAR-2026
LOWVOLIETF,EQ,     26.81,27-JAN-2026,     19.84,02-APR-2026
LPDC,EQ,      9.46,26-NOV-2025,      5.23,01-APR-2026
LT,EQ,   4440.00,24-FEB-2026,   3288.10,23-MAR-2026
LTF,EQ,    329.45,06-JAN-2026,    188.00,23-JUN-2025
LTFOODS,EQ,    518.55,17-JUL-2025,    333.15,20-JAN-2026
LTGILTBEES,EQ,     30.15,22-JUN-2026,     27.93,29-AUG-2025
LTGILTCASE,EQ,     30.94,16-MAR-2026,     28.71,28-OCT-2025
LTM,EQ,   6429.50,19-JAN-2026,   3737.30,23-JUN-2026
LTTS,EQ,   4726.00,04-DEC-2025,   3010.00,13-MAR-2026
LUMAXIND,EQ,   6934.50,11-FEB-2026,   3139.70,23-JUN-2025
LUMAXTECH,EQ,   1898.00,15-APR-2026,    954.10,08-AUG-2025
LUPIN,EQ,   2494.00,07-MAY-2026,   1836.80,06-AUG-2025
LUXIND,EQ,   1823.35,24-APR-2026,    824.05,30-MAR-2026
LXCHEM,EQ,    241.00,15-SEP-2025,    107.60,30-MAR-2026
LYKALABS,EQ,    121.44,01-AUG-2025,     44.10,30-MAR-2026
LYPSAGEMS,EQ,      8.34,27-JUN-2025,      4.10,30-MAR-2026
M&M,EQ,   3839.90,05-JAN-2026,   2896.00,16-MAR-2026
M&MFIN,EQ,    412.20,23-DEC-2025,    246.35,29-JUL-2025
MAANALU,EQ,    184.74,18-DEC-2025,    100.00,28-AUG-2025
MACPOWER,EQ,   1250.00,08-MAY-2026,    761.00,10-NOV-2025
MADHAV,EQ,     50.70,26-JUN-2025,     29.00,30-MAR-2026
MADHAVIPL,EQ,      9.90,27-APR-2026,      8.00,15-MAY-2026
MADRASFERT,EQ,     97.40,30-JUL-2025,     52.56,30-MAR-2026
MAFANG,EQ,    208.38,03-JUN-2026,    132.03,23-JUN-2025
MAFATIND,EQ,    146.35,07-MAY-2026,    124.07,18-MAY-2026
MAGADSUGAR,EQ,    686.00,27-JUN-2025,    417.00,30-JAN-2026
MAGNUM,EQ,     30.25,10-SEP-2025,     16.25,24-MAR-2026
MAHABANK,EQ,     91.20,18-JUN-2026,     51.71,01-SEP-2025
MAHAPEXLTD,EQ,     75.64,18-MAR-2026,     37.32,09-DEC-2025
MAHASTEEL,EQ,   1050.00,12-MAR-2026,    312.20,13-AUG-2025
MAHEPC,EQ,    185.12,20-AUG-2025,     91.91,30-MAR-2026
MAHKTECH,EQ,     35.59,06-OCT-2025,     20.51,16-JUL-2025
MAHLIFE,EQ,    427.05,01-DEC-2025,    286.80,30-MAR-2026
MAHLOG,EQ,    450.00,24-APR-2026,    275.05,21-JAN-2026
MAHSCOOTER,EQ,  18538.00,15-SEP-2025,  10901.00,02-APR-2026
MAHSEAMLES,EQ,    773.80,27-JUN-2025,    500.70,27-JAN-2026
MAITHANALL,EQ,   1264.00,30-JUN-2025,    831.20,30-MAR-2026
MAJESAUT,EQ,    349.90,22-JUN-2026,    274.00,04-MAY-2026
MAKEINDIA,EQ,    167.77,08-MAY-2026,    120.00,07-JUL-2025
MALLCOM,EQ,   1520.00,21-OCT-2025,    929.00,30-MAR-2026
MALUPAPER,EQ,     46.30,07-JUL-2025,     27.00,30-MAR-2026
MAMATA,EQ,    541.00,30-JUL-2025,    297.00,30-MAR-2026
MANAKALUCO,EQ,     68.12,20-JAN-2026,     21.73,30-MAR-2026
MANAKCOAT,EQ,    182.82,27-OCT-2025,     94.20,30-MAR-2026
MANAKSIA,EQ,     85.60,23-JUL-2025,     42.10,30-MAR-2026
MANALIPETC,EQ,     81.10,18-JUL-2025,     39.13,30-MAR-2026
MANAPPURAM,EQ,    334.00,25-MAY-2026,    245.15,23-MAR-2026
MANBA,EQ,    159.50,25-JUN-2025,     98.00,30-MAR-2026
MANCREDIT,EQ,    231.00,15-JUN-2026,    152.06,21-JAN-2026
MANGALAM,EQ,     95.00,22-JUL-2025,     22.80,29-DEC-2025
MANGLMCEM,EQ,    953.80,22-APR-2026,    679.35,27-NOV-2025
MANINDS,EQ,    623.70,18-JUN-2026,    302.05,02-FEB-2026
MANINFRA,EQ,    190.83,04-JUL-2025,     77.12,30-MAR-2026
MANKIND,EQ,   2716.50,15-JUL-2025,   1909.70,23-MAR-2026
MANOMAY,EQ,    259.88,28-NOV-2025,    154.10,12-AUG-2025
MANORAMA,EQ,   1760.00,28-JUL-2025,   1060.60,22-JAN-2026
MANUFGBEES,EQ,    171.58,01-APR-2026,    138.60,02-APR-2026
MANYAVAR,EQ,    848.00,04-JUL-2025,    329.20,16-MAR-2026
MAPMYINDIA,EQ,   1998.00,14-OCT-2025,    795.00,30-MAR-2026
MARATHON,EQ,    769.45,17-JUL-2025,    368.30,30-MAR-2026
MARICO,EQ,    848.80,11-MAY-2026,    687.55,23-JUN-2025
MARINE,EQ,    282.48,29-MAY-2026,    150.86,30-MAR-2026
MARKOLINES,EQ,    188.00,14-OCT-2025,    131.65,21-JAN-2026
MARKSANS,EQ,    269.90,23-JUN-2026,    155.00,30-MAR-2026
MARSONS,EQ,    175.40,07-MAY-2026,    109.25,11-JUN-2026
MARUTI,EQ,  17370.00,05-JAN-2026,  12201.00,30-MAR-2026
MASFIN,EQ,    358.85,04-MAY-2026,    277.35,30-MAR-2026
MASPTOP50,EQ,     82.78,22-MAY-2026,     52.90,23-JUN-2025
MASTEK,EQ,   2818.00,21-JUL-2025,   1334.20,30-MAR-2026
MASTERTR,EQ,    170.42,25-JUL-2025,     55.60,30-MAR-2026
MATRIMONY,EQ,    589.80,01-AUG-2025,    364.05,16-MAR-2026
MAXESTATES,EQ,    564.30,21-JUL-2025,    305.45,30-MAR-2026
MAXHEALTH,EQ,   1314.30,04-JUL-2025,    903.00,07-APR-2026
MAXIND,EQ,    241.57,25-SEP-2025,    120.00,30-MAR-2026
MAYURUNIQ,EQ,    849.15,10-JUN-2026,    471.20,12-JAN-2026
MAZDA,EQ,    337.77,07-JUL-2025,    159.20,30-MAR-2026
MAZDOCK,EQ,   3369.00,04-JUL-2025,   2057.40,30-MAR-2026
MBAPL,EQ,    585.00,08-MAY-2026,    373.15,30-SEP-2025
MBEL,EQ,    535.90,10-NOV-2025,    223.05,30-MAR-2026
MCCHRLS-B,EQ,    779.95,04-MAY-2026,    580.00,09-JUN-2026
MCL,EQ,     93.20,21-JAN-2026,     42.00,25-NOV-2025
MCLOUD,EQ,    105.42,17-JUL-2025,     19.40,30-MAR-2026
MCX,EQ,   3480.00,21-MAY-2026,   1460.80,29-AUG-2025
MEDANTA,EQ,   1456.50,08-AUG-2025,    956.00,30-MAR-2026
MEDIASSIST,EQ,    594.10,12-AUG-2025,    293.00,30-MAR-2026
MEDICAMEQ,EQ,    447.65,25-NOV-2025,    216.95,30-MAR-2026
MEDICO,EQ,     56.88,24-DEC-2025,     30.22,30-MAR-2026
MEDPLUS,EQ,   1022.20,21-MAY-2026,    732.00,03-OCT-2025
MEESHO,EQ,    254.40,18-DEC-2025,    125.56,16-MAR-2026
MEGASTAR,EQ,    350.00,23-JUN-2026,    203.00,01-OCT-2025
MENNPIS,EQ,     72.45,23-JUN-2026,     52.35,09-JUN-2026
MENONBE,EQ,    183.00,10-JUN-2026,    101.50,18-DEC-2025
MERCANTILE,EQ,     31.90,12-MAY-2026,     19.00,20-APR-2026
METAL,EQ,     13.97,27-MAY-2026,      8.70,30-OCT-2025
METALIETF,EQ,     14.17,04-JUN-2026,      8.98,19-AUG-2025
METROBRAND,EQ,   1340.40,17-SEP-2025,    883.00,30-MAR-2026
METROGLOBL,EQ,    149.00,11-MAY-2026,    110.00,27-APR-2026
METROPOLIS,EQ,    600.00,14-MAY-2026,    412.25,02-APR-2026
MFML,EQ,     36.99,09-SEP-2025,     19.66,02-MAR-2026
MFSL,EQ,   1892.50,23-FEB-2026,   1433.60,02-APR-2026
MGL,EQ,   1586.90,04-JUL-2025,    900.00,23-MAR-2026
MHLXMIRU,EQ,    244.65,14-NOV-2025,    149.07,22-JUN-2026
MHRIL,EQ,    382.00,24-JUL-2025,    208.22,04-JUN-2026
MICEL,EQ,     82.97,09-SEP-2025,     29.97,30-MAR-2026
MID150,EQ,     24.75,14-AUG-2025,     18.97,22-APR-2026
MID150BEES,EQ,    239.89,23-JUN-2026,    190.43,27-MAR-2026
MID150CASE,EQ,     13.00,09-JUN-2026,      9.63,02-APR-2026
MIDCAP,EQ,     18.55,22-JUN-2026,     15.01,08-JUN-2026
MIDCAPADD,EQ,     25.50,31-DEC-2025,     19.27,02-APR-2026
MIDCAPBETA,EQ,    236.00,22-JUN-2026,    192.50,02-APR-2026
MIDCAPETF,EQ,     23.96,29-MAY-2026,     19.60,02-APR-2026
MIDCAPIETF,EQ,     24.18,22-JUN-2026,     19.89,02-APR-2026
MIDHANI,EQ,    469.00,24-JUN-2025,    266.65,30-MAR-2026
MIDQ50ADD,EQ,    264.64,17-JUL-2025,    209.98,30-MAR-2026
MIDSELIETF,EQ,     20.00,11-NOV-2025,     14.55,30-MAR-2026
MIDSMALL,EQ,     52.62,02-JUL-2025,     42.41,23-MAR-2026
MIDWESTLTD,EQ,   1859.90,08-JAN-2026,   1048.50,28-OCT-2025
MINDACORP,EQ,    679.85,15-JUN-2026,    445.05,11-AUG-2025
MINDTECK,EQ,    307.68,20-OCT-2025,    145.13,30-MAR-2026
MIRZAINT,EQ,     44.00,19-SEP-2025,     24.95,30-MAR-2026
MITTAL,EQ,      1.83,07-JUL-2025,       .70,30-MAR-2026
MKPL,EQ,      8.85,22-SEP-2025,      3.56,30-MAR-2026
MMFL,EQ,    526.95,22-APR-2026,    288.10,21-OCT-2025
MMP,EQ,    319.98,05-MAY-2026,    185.20,30-MAR-2026
MMTC,EQ,     78.35,17-JUN-2026,     50.10,30-MAR-2026
MNC,EQ,     35.54,07-MAY-2026,     27.83,30-MAR-2026
MOALPHA50,EQ,     55.97,22-JUN-2026,     42.10,30-MAR-2026
MOBANK10,EQ,     17.97,19-JUN-2026,     15.75,03-JUN-2026
MOBIKWIK,EQ,    334.00,08-SEP-2025,    151.46,30-MAR-2026
MOCAPITAL,EQ,     57.16,27-MAY-2026,     41.15,29-AUG-2025
MODEFENCE,EQ,    107.99,23-JUN-2026,     77.80,30-MAR-2026
