"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 20-Mar-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"KIMS","EQ","    798.40","24-JUL-2025","    528.05","07-APR-2025"
"KINGFA","EQ","   4880.00","15-OCT-2025","   2550.00","09-MAY-2025"
"KIOCL","EQ","    634.55","06-OCT-2025","    209.84","07-APR-2025"
"KIRIINDUS","EQ","    779.00","01-JAN-2026","    370.35","16-MAR-2026"
"KIRLOSBROS","EQ","   2475.00","27-JUN-2025","   1430.00","07-APR-2025"
"KIRLOSENG","EQ","   1530.00","06-MAR-2026","    578.50","07-APR-2025"
"KIRLOSIND","EQ","   4726.00","21-JUL-2025","   2647.10","16-MAR-2026"
"KIRLPNU","EQ","   1550.00","16-JUL-2025","    990.10","09-DEC-2025"
"KITEX","EQ","    324.42","23-MAY-2025","    138.20","21-JAN-2026"
"KKCL","EQ","    595.00","23-SEP-2025","    410.60","13-NOV-2025"
"KKJEWELS","SM","    166.75","29-APR-2025","     72.10","04-MAR-2026"
"KKVAPOW","SM","    693.00","10-FEB-2026","    440.45","23-MAY-2025"
"KLL","SM","     96.80","16-MAY-2025","     38.20","02-MAR-2026"
"KMEW","EQ","   1959.30","22-DEC-2025","    632.03","07-APR-2025"
"KMSUGAR","EQ","     31.59","23-MAY-2025","     23.00","01-FEB-2026"
"KNAGRI","EQ","    273.50","21-JUL-2025","    148.30","18-FEB-2026"
"KNRCON","EQ","    254.00","25-MAR-2025","    116.91","09-MAR-2026"
"KOCONSINAV","EQ","-","-","-","-"
"KODYTECH","ST","   1147.00","05-DEC-2025","    556.05","31-OCT-2025"
"KOHINOOR","EQ","     45.00","23-APR-2025","     22.12","17-MAR-2026"
"KOKMNCINAV","EQ","-","-","-","-"
"KOKUYOCMLN","EQ","    137.90","25-JUN-2025","     75.32","16-MAR-2026"
"KOLTEPATIL","EQ","    497.55","02-JUL-2025","    311.40","07-APR-2025"
"KONSTELEC","SM","     89.95","30-APR-2025","     29.65","19-MAR-2026"
"KONTOR","SM","     91.80","13-MAY-2025","     53.25","28-JAN-2026"
"KOPRAN","EQ","    214.00","16-APR-2025","    111.50","16-MAR-2026"
"KORE","SM","    212.30","13-NOV-2025","     93.15","17-MAR-2026"
"KOTAKAINAV","EQ","-","-","-","-"
"KOTAKBANK","EQ","    460.38","22-APR-2025","    363.35","19-MAR-2026"
"KOTAKBINAV","EQ","-","-","-","-"
"KOTAKGINAV","EQ","-","-","-","-"
"KOTAKIINAV","EQ","-","-","-","-"
"KOTAKLINAV","EQ","-","-","-","-"
"KOTAKMINAV","EQ","-","-","-","-"
"KOTAKNINAV","EQ","-","-","-","-"
"KOTAKPINAV","EQ","-","-","-","-"
"KOTAKSINAV","EQ","-","-","-","-"
"KOTAKVINAV","EQ","-","-","-","-"
"KOTARISUG","EQ","     41.44","19-MAY-2025","     23.12","04-MAR-2026"
"KOTHARIPET","EQ","    191.95","17-JUN-2025","    102.35","16-MAR-2026"
"KOTHARIPRO","EQ","    109.00","17-SEP-2025","     58.05","16-FEB-2026"
"KOTLIQINAV","EQ","-","-","-","-"
"KOTYARK","EQ","    459.60","21-AUG-2025","    191.20","29-JAN-2026"
"KPEL","EQ","    583.70","11-JUN-2025","    237.90","09-MAR-2026"
"KPIGREEN","EQ","    563.00","16-JUL-2025","    335.65","09-MAR-2026"
"KPIL","EQ","   1335.60","06-NOV-2025","    786.30","07-APR-2025"
"KPITTECH","EQ","   1434.50","19-JUN-2025","    624.90","17-MAR-2026"
"KPRMILL","EQ","   1389.00","09-MAY-2025","    796.10","12-MAR-2026"
"KRBL","EQ","    495.00","22-AUG-2025","    261.10","07-APR-2025"
"KREBSBIO","EQ","    113.50","09-JUN-2025","     47.50","19-MAR-2026"
"KRIDHANINF","EQ","      5.39","13-JUN-2025","      2.20","04-MAR-2026"
"KRISHANA","EQ","    619.00","25-AUG-2025","    210.00","07-APR-2025"
"KRISHCA","SM","    300.00","10-JUN-2025","    150.00","18-DEC-2025"
"KRISHIVAL","EQ","    483.81","23-OCT-2025","    200.95","25-APR-2025"
"KRISHNADEF","EQ","   1240.00","06-MAR-2026","    550.00","19-MAR-2025"
"KRITI","EQ","    177.51","31-JUL-2025","     72.00","02-FEB-2026"
"KRITIKA","EQ","     11.22","25-APR-2025","      4.82","05-MAR-2026"
"KRITINUT","EQ","    125.01","11-JUN-2025","     59.01","09-MAR-2026"
"KRMAYURVED","SM","    231.50","11-FEB-2026","    156.15","04-FEB-2026"
"KRN","EQ","   1031.80","26-FEB-2026","    589.80","27-JAN-2026"
"KRONOX","EQ","    207.49","07-JUL-2025","    105.50","09-MAR-2026"
"KROSS","EQ","    237.60","18-SEP-2025","    150.06","07-APR-2025"
"KRSNAA","EQ","    894.40","24-SEP-2025","    579.15","09-MAR-2026"
"KRT","RR","    129.07","09-DEC-2025","    103.00","18-AUG-2025"
"KRYSTAL","EQ","    729.50","03-SEP-2025","    423.05","07-APR-2025"
"KSB","EQ","    912.00","26-AUG-2025","    647.80","07-APR-2025"
"KSCL","EQ","   1602.00","16-APR-2025","    705.10","05-MAR-2026"
"KSHINTL","EQ","    424.00","18-MAR-2026","    330.00","01-FEB-2026"
"KSHITIJPOL","BE","      4.01","23-APR-2025","      1.88","19-JAN-2026"
"KSL","EQ","    988.80","01-JUL-2025","    634.00","19-MAR-2026"
"KSOLVES","EQ","    497.00","24-MAR-2025","    250.05","30-JAN-2026"
"KSR","BE","     37.24","11-MAR-2026","     14.04","29-DEC-2025"
"KTKBANK","EQ","    238.24","18-MAR-2026","    167.55","07-APR-2025"
"KUANTUM","EQ","    135.00","24-JUL-2025","     75.35","16-MAR-2026"
"KWIL","EQ","     31.29","16-FEB-2026","     23.60","19-MAR-2026"
"LAGNAM","EQ","    138.10","17-APR-2025","     60.70","17-MAR-2026"
"LAKPRE","BZ","      7.64","13-AUG-2025","      3.88","27-MAR-2025"
"LAKSHYA","SM","    204.95","24-APR-2025","     97.00","09-MAR-2026"
"LAL","EQ","     13.60","11-JUN-2025","      5.56","16-MAR-2026"
"LALPATHLAB","EQ","   1770.00","19-SEP-2025","   1175.78","07-APR-2025"
"LAMBODHARA","EQ","    162.00","15-SEP-2025","     86.86","16-MAR-2026"
"LAMOSAIC","SM","     48.40","15-APR-2025","     22.45","19-MAR-2026"
"LANCORHOL","BE","     33.80","10-NOV-2025","     18.12","17-MAR-2026"
"LANDMARK","EQ","    662.80","18-SEP-2025","    329.80","07-APR-2025"
"LAOPALA","EQ","    287.00","25-JUL-2025","    182.42","16-MAR-2026"
"LASA","EQ","     22.25","19-MAR-2025","      7.06","17-MAR-2026"
"LATENTVIEW","EQ","    517.50","08-DEC-2025","    266.45","19-MAR-2026"
"LATTEYS","EQ","     37.00","24-OCT-2025","     17.61","15-APR-2025"
"LAURUSLABS","EQ","   1141.00","07-JAN-2026","    517.65","07-APR-2025"
"LAXMICOT","BE","     33.00","08-JUL-2025","     11.81","17-MAR-2026"
"LAXMIDENTL","EQ","    509.95","21-JUL-2025","    171.20","16-MAR-2026"
"LAXMIINDIA","EQ","    180.90","18-SEP-2025","     77.82","16-MAR-2026"
"LCCINFOTEC","BE","      6.81","19-MAR-2025","      3.64","22-JUL-2025"
"LEMERITE","EQ","    537.85","12-DEC-2025","    280.00","07-APR-2025"
"LEMONTREE","EQ","    180.68","08-SEP-2025","     99.61","16-MAR-2026"
"LENSKART","EQ","    541.80","27-FEB-2026","    356.10","10-NOV-2025"
"LEXUS","BE","     39.25","05-MAR-2026","     22.32","01-FEB-2026"
"LFIC","EQ","    250.50","12-JUN-2025","    112.99","04-FEB-2026"
"LGBBROSLTD","EQ","   2048.00","12-FEB-2026","   1081.00","09-APR-2025"
"LGEINDIA","EQ","   1749.00","14-OCT-2025","   1325.50","21-JAN-2026"
"LGHL","EQ","    399.58","24-SEP-2025","    192.75","09-APR-2025"
"LIBAS","EQ","     15.70","26-JUN-2025","      9.11","10-MAR-2026"
"LIBERTSHOE","EQ","    470.00","23-MAY-2025","    217.10","21-JAN-2026"
"LICHSGFIN","EQ","    646.50","18-JUL-2025","    482.00","19-MAR-2026"
"LICI","EQ","    980.00","30-JUN-2025","    742.80","07-APR-2025"
"LICMFGOLD","EQ","    162.00","29-JAN-2026","     78.16","07-APR-2025"
"LICNETFGSC","EQ","     30.05","14-JAN-2026","     27.12","19-MAR-2025"
"LICNETFN50","EQ","    295.00","15-DEC-2025","    239.65","08-APR-2025"
"LICNETFSEN","EQ","    989.00","14-MAY-2025","    808.11","07-APR-2025"
"LICNFNHGP","EQ","    296.41","12-FEB-2026","    242.47","07-APR-2025"
"LICNMID100","EQ","     67.50","01-SEP-2025","     48.50","07-APR-2025"
"LIKHITHA","EQ","    324.00","09-JUN-2025","    137.02","16-MAR-2026"
"LINC","EQ","    160.74","26-MAY-2025","     95.11","07-APR-2025"
"LINCOLN","EQ","    677.00","13-FEB-2026","    440.00","30-JAN-2026"
"LINDEINDIA","EQ","   7870.00","28-MAY-2025","   5242.40","04-APR-2025"
"LIQADDINAV","EQ","-","-","-","-"
"LIQCASINAV","EQ","-","-","-","-"
"LIQGRBINAV","EQ","-","-","-","-"
"LIQGRWBEES","EQ","   1056.29","09-MAR-2026","    995.55","27-JAN-2026"
"LIQIDINAV","EQ","-","-","-","-"
"LIQPLSINAV","EQ","-","-","-","-"
"LIQSBIINAV","EQ","-","-","-","-"
"LIQSHRINAV","EQ","-","-","-","-"
"LIQUID","EQ","   1024.98","02-JAN-2026","    997.15","23-DEC-2025"
"LIQUID1","EQ","   1123.29","10-FEB-2026","   1006.15","07-APR-2025"
"LIQUIDADD","EQ","   1151.22","18-MAR-2026","   1052.08","06-AUG-2025"
"LIQUIDBEES","EQ","   1029.99","29-OCT-2025","    970.00","20-JAN-2026"
"LIQUIDBETF","EQ","   1207.50","04-JUN-2025","   1002.17","04-JUN-2025"
"LIQUIDCASE","EQ","    113.21","19-MAR-2026","    102.00","25-AUG-2025"
"LIQUIDETF","EQ","   1002.00","19-JAN-2026","    980.55","07-APR-2025"
"LIQUIDIETF","EQ","   1029.99","27-MAY-2025","    969.99","11-DEC-2025"
"LIQUIDINAV","EQ","-","-","-","-"
"LIQUIDPLUS","EQ","   1240.88","29-MAY-2025","    994.83","04-APR-2025"
"LIQUIDSBI","EQ","   1029.99","16-JUL-2025","    970.23","01-FEB-2026"
"LIQUIDSHRI","EQ","   1096.39","19-MAR-2026","   1043.74","19-MAR-2025"
"LIQUIEINAV","EQ","-","-","-","-"
"LLOYDS","SM","    125.75","22-MAY-2025","     43.00","19-MAR-2026"
"LLOYDSENGG","EQ","     84.27","10-JUL-2025","     40.44","16-MAR-2026"
"LLOYDSENT","EQ","     88.44","04-JUL-2025","     37.89","26-MAR-2025"
"LLOYDSME","EQ","   1612.00","01-JUL-2025","   1015.00","07-APR-2025"
"LMW","EQ","  18250.00","14-MAY-2025","  13500.00","20-JAN-2026"
"LODHA","EQ","   1531.00","09-JUN-2025","    812.00","19-MAR-2026"
"LOKESHMACH","EQ","    255.87","08-JUL-2025","    131.00","19-MAR-2025"
"LORDSCHLO","EQ","    241.99","23-JUL-2025","    112.04","16-MAR-2026"
"LOTUSDEV","EQ","    218.49","11-AUG-2025","    112.49","09-MAR-2026"
"LOTUSEYE","EQ","    147.00","30-JAN-2026","     56.40","20-MAR-2025"
"LOVABLE","EQ","    110.00","10-JUN-2025","     65.00","17-MAR-2026"
"LOWVOL","EQ","    219.10","07-JAN-2026","    180.04","07-APR-2025"
"LOWVOL1","EQ","     22.90","01-DEC-2025","     18.29","07-APR-2025"
"LOWVOLIETF","EQ","     26.81","27-JAN-2026","     19.03","07-APR-2025"
"LOYALTEX","BE","    379.50","01-AUG-2025","    186.00","21-JAN-2026"
"LPDC","EQ","     10.16","12-JUN-2025","      5.52","04-MAR-2026"
"LRRPL","SM","     99.50","18-JUL-2025","     48.60","08-APR-2025"
"LT","EQ","   4440.00","24-FEB-2026","   2965.30","07-APR-2025"
"LTCASEINAV","EQ","-","-","-","-"
"LTF","EQ","    329.45","06-JAN-2026","    140.00","07-APR-2025"
"LTFOODS","EQ","    518.55","17-JUL-2025","    288.25","07-APR-2025"
"LTGILTBEES","EQ","     30.13","08-DEC-2025","     27.60","09-APR-2025"
"LTGILTCASE","EQ","     30.94","16-MAR-2026","     28.71","28-OCT-2025"
"LTGILTINAV","EQ","-","-","-","-"
"LTM","EQ","   6429.50","19-JAN-2026","   3802.00","07-APR-2025"
"LTTS","EQ","   4751.95","20-MAR-2025","   3010.00","13-MAR-2026"
"LUMAXIND","EQ","   6934.50","11-FEB-2026","   2100.05","07-APR-2025"
"LUMAXTECH","EQ","   1823.90","12-FEB-2026","    449.00","07-APR-2025"
"LUPIN","EQ","   2377.60","11-MAR-2026","   1795.20","07-APR-2025"
"LUXIND","EQ","   1645.80","19-MAY-2025","    840.00","16-MAR-2026"
"LXCHEM","EQ","    241.00","15-SEP-2025","    110.15","09-MAR-2026"
"LYKALABS","EQ","    128.78","29-MAY-2025","     50.47","17-MAR-2026"
"LYPSAGEMS","EQ","     10.93","03-JUN-2025","      4.33","06-MAR-2026"
"M&M","EQ","   3839.90","05-JAN-2026","   2425.00","07-APR-2025"
"M&MFIN","EQ","    412.20","23-DEC-2025","    231.02","07-APR-2025"
"MAANALU","BE","    184.74","18-DEC-2025","     75.51","28-MAR-2025"
"MACOBSTECH","SM","    246.95","12-NOV-2025","    150.60","26-MAR-2025"
"MACPOWER","EQ","   1090.00","04-AUG-2025","    628.00","19-MAR-2025"
"MADHAV","EQ","     53.88","09-JUN-2025","     32.00","19-MAR-2026"
"MADHAVBAUG","SM","    335.00","26-DEC-2025","     81.10","20-MAR-2025"
"MADHUCON","EQ","      9.49","02-JUN-2025","      4.05","18-MAR-2026"
"MADHUSUDAN","SM","    190.00","22-MAY-2025","    108.60","17-NOV-2025"
"MADRASFERT","EQ","    107.06","03-JUN-2025","     58.08","09-MAR-2026"
"MAESGEINAV","EQ","-","-","-","-"
"MAFANG","EQ","    178.78","31-OCT-2025","    100.00","07-APR-2025"
"MAFANGINAV","EQ","-","-","-","-"
"MAFSETINAV","EQ","-","-","-","-"
"MAG813INAV","EQ","-","-","-","-"
"MAGADSUGAR","EQ","    821.00","13-MAY-2025","    417.00","30-JAN-2026"
"MAGNUM","EQ","     32.38","24-APR-2025","     18.16","10-MAR-2026"
"MAGOLDINAV","EQ","-","-","-","-"
"MAGSON","SM","    166.10","23-APR-2025","     92.60","21-MAR-2025"
"MAHABANK","EQ","     77.00","27-FEB-2026","     42.00","07-APR-2025"
"MAHAPEXLTD","EQ","     75.64","18-MAR-2026","     37.32","09-DEC-2025"
"MAHASTEEL","BE","   1050.00","12-MAR-2026","    221.90","16-APR-2025"
"MAHEPC","EQ","    185.12","20-AUG-2025","    108.00","04-MAR-2026"
"MAHESHWARI","EQ","     65.00","10-SEP-2025","     39.04","04-MAR-2026"
"MAHICKRA","ST","    224.00","16-MAR-2026","     95.20","27-MAR-2025"
"MAHKTECH","EQ","     35.59","06-OCT-2025","     17.56","07-APR-2025"
"MAHKTEINAV","EQ","-","-","-","-"
"MAHLIFE","EQ","    427.05","01-DEC-2025","    255.69","07-APR-2025"
"MAHLOG","EQ","    432.70","18-FEB-2026","    227.55","07-APR-2025"
"MAHSCOOTER","EQ","  18538.00","15-SEP-2025","   9402.30","19-MAR-2025"
"MAHSEAMLES","EQ","    773.80","27-JUN-2025","    500.70","27-JAN-2026"
"MAITHANALL","EQ","   1264.00","30-JUN-2025","    835.25","07-APR-2025"
"MAITREYA","SM","    329.00","21-APR-2025","    178.60","02-MAR-2026"
"MAKEINDIA","EQ","    164.84","02-MAR-2026","    119.50","07-APR-2025"
"MAKS","SM","     36.00","19-SEP-2025","     25.55","11-AUG-2025"
"MAL","SM","     80.20","21-JUL-2025","     26.25","28-MAR-2025"
"MALLCOM","EQ","   1520.00","21-OCT-2025","   1010.00","16-MAR-2026"
"MALUPAPER","EQ","     50.68","30-APR-2025","     30.09","09-MAR-2026"
"MAM150INAV","EQ","-","-","-","-"
"MAMATA","EQ","    541.00","30-JUL-2025","    311.55","07-APR-2025"
"MAMFGEINAV","EQ","-","-","-","-"
"MAN50EINAV","EQ","-","-","-","-"
"MANAKALUCO","BE","     68.12","20-JAN-2026","     17.81","28-MAR-2025"
"MANAKCOAT","EQ","    182.82","27-OCT-2025","     73.26","19-MAR-2025"
"MANAKSIA","EQ","     85.60","23-JUL-2025","     49.00","17-MAR-2026"
"MANAKSTEEL","EQ","     77.78","23-DEC-2025","     43.05","27-MAR-2025"
"MANALIPETC","EQ","     81.10","18-JUL-2025","     43.76","16-MAR-2026"
"MANAPPURAM","EQ","    321.60","07-JAN-2026","    210.51","19-MAR-2025"
"MANAV","ST","     45.00","20-FEB-2026","     10.50","27-MAR-2025"
"MANBA","EQ","    159.50","25-JUN-2025","    110.00","12-MAR-2026"
"MANCREDIT","EQ","    215.75","18-JUN-2025","    145.00","07-APR-2025"
"MANDEEP","SM","     31.90","17-SEP-2025","     17.30","13-MAR-2026"
"MANGALAM","BE","     95.00","22-JUL-2025","     22.80","29-DEC-2025"
"MANGLMCEM","EQ","    940.35","26-FEB-2026","    665.00","07-APR-2025"
"MANILAM","SM","     60.00","12-MAR-2026","     49.85","02-MAR-2026"
"MANINDS","EQ","    491.00","26-NOV-2025","    239.05","07-APR-2025"
"MANINFRA","EQ","    190.83","04-JUL-2025","     88.92","17-MAR-2026"
"MANKIND","EQ","   2716.50","15-JUL-2025","   1995.20","19-MAR-2026"
"MANOMAY","EQ","    259.88","28-NOV-2025","    154.10","12-AUG-2025"
"MANORAMA","EQ","   1760.00","28-JUL-2025","    849.95","07-APR-2025"
"MANORG","EQ","    637.85","20-AUG-2025","    347.75","01-APR-2025"
"MANUFGBEES","EQ","    163.64","12-FEB-2026","    141.67","01-FEB-2026"
"MANUGRAPH","EQ","     25.30","02-JUN-2025","     12.50","17-MAR-2026"
"MANXT5INAV","EQ","-","-","-","-"
"MANYAVAR","EQ","    849.90","06-JUN-2025","    329.20","16-MAR-2026"
"MAPMYINDIA","EQ","   2166.70","16-MAY-2025","    853.00","19-MAR-2026"
"MARALOVER","EQ","     82.15","20-MAY-2025","     36.57","23-JAN-2026"
"MARATHON","EQ","    769.45","17-JUL-2025","    370.00","16-MAR-2026"
"MARC","SM","     74.40","24-DEC-2025","     40.75","12-JAN-2026"
"MARCO","SM","     54.50","17-APR-2025","     26.75","30-JAN-2026"
"MARICO","EQ","    813.50","24-FEB-2026","    615.25","19-MAR-2025"
"MARINE","EQ","    258.00","04-NOV-2025","    155.10","28-MAR-2025"
"MARINETRAN","ST","     28.20","29-DEC-2025","     13.30","11-NOV-2025"
"MARKOLINES","EQ","    188.00","14-OCT-2025","    131.65","21-JAN-2026"
"MARKSANS","EQ","    270.70","11-JUN-2025","    156.00","30-JAN-2026"
"MARSONS","EQ","    152.00","13-MAR-2026","    131.25","19-MAR-2026"
"MARUSHIKA","SM","    123.00","19-FEB-2026","     93.10","05-MAR-2026"
"MARUTI","EQ","  17370.00","05-JAN-2026","  11059.45","07-APR-2025"
"MASFIN","EQ","    352.80","23-FEB-2026","    226.00","07-APR-2025"
"MASILINAV","EQ","-","-","-","-"
"MASKINVEST","EQ","    246.09","17-OCT-2025","    118.00","19-MAR-2026"
"MASON","SM","    220.00","12-NOV-2025","     76.00","27-MAR-2025"
"MASPTOINAV","EQ","-","-","-","-"
"MASPTOP50","EQ","     73.13","29-JAN-2026","     40.86","07-APR-2025"
"MASTEK","EQ","   2818.00","21-JUL-2025","   1437.40","19-MAR-2026"
"MASTER","SM","    436.00","12-NOV-2025","    270.00","19-MAR-2025"
"MASTERTR","EQ","    174.40","28-MAY-2025","     66.15","19-MAR-2026"
"MATRIMONY","EQ","    589.80","01-AUG-2025","    364.05","16-MAR-2026"
"MAWANASUG","EQ","    111.50","11-JUN-2025","     75.08","16-MAR-2026"
"MAXESTATES","EQ","    564.30","21-JUL-2025","    350.25","19-MAR-2025"
"MAXHEALTH","EQ","   1314.30","04-JUL-2025","    933.80","02-FEB-2026"
"MAXIND","EQ","    241.57","25-SEP-2025","    138.00","19-MAR-2026"
"MAXPOSURE","SM","     74.00","14-JUL-2025","     32.00","16-MAR-2026"
"MAXVOLT","SM","    509.00","26-DEC-2025","    163.00","07-APR-2025"
"MAYASHEEL","SM","     85.00","21-OCT-2025","     40.05","04-MAR-2026"
"MAYURUNIQ","EQ","    629.90","22-JUL-2025","    441.00","09-APR-2025"
"MAZDA","EQ","    337.77","07-JUL-2025","    176.00","19-MAR-2026"
"MAZDOCK","EQ","   3775.00","29-MAY-2025","   2125.90","02-MAR-2026"
"MBAPL","EQ","    489.45","17-FEB-2026","    240.00","07-APR-2025"
"MBEL","EQ","    535.90","10-NOV-2025","    265.00","19-MAR-2026"
"MBLINFRA","EQ","     57.00","02-APR-2025","     20.75","19-MAR-2026"
"MCL","BE","     93.20","21-JAN-2026","     42.00","25-NOV-2025"
"MCLEODRUSS","EQ","     68.47","27-OCT-2025","     29.35","09-MAY-2025"
"MCLOUD","EQ","    105.42","17-JUL-2025","     21.20","21-JAN-2026"
"MCON","ST","    161.00","21-APR-2025","     40.00","17-MAR-2026"
"MCX","EQ","   2705.00","29-JAN-2026","    907.00","07-APR-2025"
"MD150CINAV","EQ","-","-","-","-"
"MDL","SM","    105.50","17-APR-2025","     43.00","25-FEB-2026"
"MEDANTA","EQ","   1456.50","08-AUG-2025","   1010.00","07-APR-2025"
"MEDIASSIST","EQ","    594.10","12-AUG-2025","    294.70","16-MAR-2026"
"MEDICAMEQ","EQ","    544.00","03-APR-2025","    261.10","19-MAR-2026"
"MEDICO","EQ","     62.48","15-APR-2025","     37.18","01-AUG-2025"
"MEDIORG","SM","     49.70","19-JUN-2025","     19.60","27-MAR-2025"
"MEDISTEP","ST","     53.00","18-AUG-2025","     18.55","17-MAR-2026"
"MEDPLUS","EQ","   1045.30","28-MAY-2025","    678.05","07-APR-2025"
"MEESHO","EQ","    254.40","18-DEC-2025","    125.56","16-MAR-2026"
"MEGAFLEX","ST","    155.05","17-MAR-2026","     43.50","21-OCT-2025"
"MEGASTAR","EQ","    305.00","07-NOV-2025","    187.61","09-MAY-2025"
"MEGATHERM","SM","    380.00","06-JUN-2025","    190.05","19-MAR-2026"
"MEIL","EQ","    573.70","04-SEP-2025","    222.16","16-MAR-2026"
"MENONBE","EQ","    145.90","30-JUL-2025","     86.00","07-APR-2025"
"MEP","BZ","      2.87","10-NOV-2025","       .91","19-MAR-2026"
"METAL","EQ","     12.85","29-JAN-2026","      7.73","07-APR-2025"
"METALIETF","EQ","     12.74","26-FEB-2026","      7.35","07-APR-2025"
"METALIINAV","EQ","-","-","-","-"
"METALINAV","EQ","-","-","-","-"
"METROBRAND","EQ","   1340.40","17-SEP-2025","    892.80","17-MAR-2026"
"METROPOLIS","EQ","    565.75","03-SEP-2025","    328.75","07-APR-2025"
"MFML","EQ","     36.99","09-SEP-2025","     19.66","02-MAR-2026"
"MFSL","EQ","   1892.50","23-FEB-2026","   1073.50","19-MAR-2025"
"MGBEESINAV","EQ","-","-","-","-"
"MGEL","EQ","     18.40","26-SEP-2025","      9.53","09-MAR-2026"
"MGL","EQ","   1586.90","04-JUL-2025","    988.00","18-MAR-2026"
"MGSL","SM","    120.00","09-OCT-2025","     71.10","16-MAR-2026"
"MHHL","SM","     66.00","20-MAY-2025","     33.10","10-MAR-2026"
"MHLXMIRU","EQ","    270.68","10-JUN-2025","    160.00","19-MAR-2026"
"MHRIL","EQ","    382.00","24-JUL-2025","    256.00","19-MAR-2026"
"MICEL","EQ","     82.97","09-SEP-2025","     31.81","16-MAR-2026"
"MICROPRO","SM","     28.60","21-APR-2025","     17.20","09-MAR-2026"
"MID150","EQ","     25.49","03-JUN-2025","     17.98","07-APR-2025"
"MID150BEES","EQ","    239.29","06-JAN-2026","    180.39","07-APR-2025"
"MID150CASE","EQ","     12.00","11-JUN-2025","      7.66","07-APR-2025"
"MID150INAV","EQ","-","-","-","-"
"MID15INAV","EQ","-","-","-","-"
"MIDADDINAV","EQ","-","-","-","-"
"MIDCAP","EQ","     18.35","27-NOV-2025","     13.72","07-APR-2025"
"MIDCAPADD","EQ","     25.50","31-DEC-2025","     19.83","17-MAR-2026"
"MIDCAPBETA","EQ","    235.48","01-OCT-2025","    178.10","07-APR-2025"
"MIDCAPETF","EQ","     23.61","08-JAN-2026","     16.00","07-APR-2025"
"MIDCAPIETF","EQ","     24.00","03-FEB-2026","     17.80","07-APR-2025"
"MIDHANI","EQ","    469.00","24-JUN-2025","    233.00","07-APR-2025"
"MIDQ50ADD","EQ","    264.64","17-JUL-2025","    191.97","07-MAY-2025"
"MIDSELIETF","EQ","     20.00","11-NOV-2025","     13.86","07-APR-2025"
"MIDSMAINAV","EQ","-","-","-","-"
"MIDSMALL","EQ","     52.62","02-JUL-2025","     40.00","07-APR-2025"
"MIDWESTLTD","EQ","   1859.90","08-JAN-2026","   1048.50","28-OCT-2025"
"MIEL","SM","     35.00","25-AUG-2025","     13.65","19-MAR-2026"
"MILTON","ST","     53.50","30-JAN-2026","     24.85","24-NOV-2025"
"MINDACORP","EQ","    619.95","13-NOV-2025","    445.05","11-AUG-2025"
"MINDPOOL","SM","     83.90","17-JUL-2025","     49.00","19-JUN-2025"
"MINDSPACE","RR","    511.68","12-FEB-2026","    359.45","19-MAR-2025"
"MINDTECK","EQ","    307.68","20-OCT-2025","    145.00","07-APR-2025"
"MINFRAINAV","EQ","-","-","-","-"
"MIRCELECTR","EQ","     37.40","10-FEB-2026","     10.24","01-APR-2025"
"MIRZAINT","EQ","     44.00","19-SEP-2025","     25.03","07-APR-2025"
"MITCON","EQ","     97.62","23-MAY-2025","     49.56","13-MAR-2026"
"MITTAL","EQ","      1.98","08-APR-2025","       .71","16-MAR-2026"
"MKPL","EQ","      9.78","17-JUN-2025","      4.48","09-MAR-2026"
"MMEL","SM","     84.45","30-JUL-2025","     22.50","17-MAR-2026"
"MMFL","EQ","    501.05","19-FEB-2026","    288.10","21-OCT-2025"
"MMP","EQ","    318.00","02-JUL-2025","    201.99","13-MAR-2026"
"MMTC","EQ","     88.19","30-MAY-2025","     44.50","07-APR-2025"
"MNC","EQ","     33.16","02-MAR-2026","     24.52","07-APR-2025"
"MNV30FINAV","EQ","-","-","-","-"
"MOALPHA50","EQ","     54.38","05-AUG-2025","     45.65","13-MAR-2026"
"MOALPHINAV","EQ","-","-","-","-"
"MOBIKWIK","EQ","    354.40","19-MAR-2025","    174.50","12-MAR-2026"
"MOBILISE","SM","     67.30","02-MAR-2026","     45.00","19-MAR-2026"
"MOCAPIINAV","EQ","-","-","-","-"
"MOCAPITAL","EQ","     51.13","03-JUN-2025","     30.97","19-MAR-2025"
"MODEFENCE","EQ","    102.00","24-JUN-2025","     61.70","07-APR-2025"
"MODEFINAV","EQ","-","-","-","-"
"MODINATUR","EQ","    409.95","15-DEC-2025","    260.00","09-MAR-2026"
"MODIRUBBER","EQ","    167.50","26-DEC-2025","     90.00","07-APR-2025"
"MODIS","EQ","    409.00","14-NOV-2025","    276.00","16-MAR-2026"
"MODISONLTD","EQ","    197.45","21-JUL-2025","    112.00","07-APR-2025"
"MODTHREAD","EQ","     62.00","22-AUG-2025","     31.35","11-APR-2025"
"MOENERGY","EQ","     42.40","01-FEB-2026","     33.00","27-JAN-2026"
"MOENERINAV","EQ","-","-","-","-"
"MOGOLD","EQ","    175.00","29-JAN-2026","     96.30","21-AUG-2025"
"MOGOLDINAV","EQ","-","-","-","-"
