"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 23-Feb-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"RCOM","BE","      1.95","30-MAY-2025","       .95","22-JAN-2026"
"READYMIX","SM","    175.00","08-SEP-2025","     55.20","04-MAR-2025"
"RECLTD","EQ","    450.00","25-MAR-2025","    330.95","18-DEC-2025"
"REDINGTON","EQ","    334.80","30-JUN-2025","    176.94","07-APR-2025"
"REDTAPE","EQ","    167.97","25-MAR-2025","    107.53","27-JAN-2026"
"REFEX","EQ","    534.00","09-JUN-2025","    209.69","02-FEB-2026"
"REFRACTORY","SM","     83.90","24-FEB-2025","     39.00","09-OCT-2025"
"REGAAL","EQ","    145.70","20-AUG-2025","     57.27","02-FEB-2026"
"REGENCERAM","EQ","     57.69","12-JUN-2025","     35.31","24-JUN-2025"
"REL100NAV","EQ","-","-","-","-"
"RELAXO","EQ","    526.00","04-SEP-2025","    351.05","16-FEB-2026"
"RELCHEMQ","EQ","    214.00","03-JUN-2025","    110.50","30-JAN-2026"
"RELCONSNAV","EQ","-","-","-","-"
"RELDIVNAV","EQ","-","-","-","-"
"RELIABLE","BE","    175.00","04-FEB-2026","     63.70","09-MAY-2025"
"RELIANCE","EQ","   1611.80","05-JAN-2026","   1114.85","07-APR-2025"
"RELIGARE","EQ","    295.00","24-JUL-2025","    202.52","09-MAY-2025"
"RELINFRA","BE","    423.40","30-JUN-2025","     93.97","17-FEB-2026"
"RELNV20NAV","EQ","-","-","-","-"
"RELTD","EQ","    191.77","22-SEP-2025","     93.41","09-MAY-2025"
"REMSONSIND","EQ","    157.00","30-JUN-2025","    101.37","27-JAN-2026"
"REMUS","SM","   1145.00","25-MAR-2025","    611.05","08-DEC-2025"
"RENUKA","EQ","     35.85","11-JUN-2025","     22.85","21-JAN-2026"
"REPCOHOME","EQ","    464.45","16-JUL-2025","    310.00","13-MAR-2025"
"REPL","EQ","    245.00","24-FEB-2025","     87.27","20-JAN-2026"
"REPRO","EQ","    627.00","22-MAY-2025","    367.00","27-JAN-2026"
"RESPONIND","EQ","    251.00","04-JUL-2025","    155.80","07-APR-2025"
"RETAIL","EQ","     44.45","21-MAY-2025","     23.00","07-JAN-2026"
"REXPIPES","SM","    204.95","20-FEB-2026","     57.00","26-MAR-2025"
"REXPRO","SM","    113.30","12-MAR-2025","     41.60","18-DEC-2025"
"RGL","EQ","    145.50","13-NOV-2025","    101.55","27-JAN-2026"
"RHETAN","EQ","     27.69","23-JAN-2026","     20.32","26-SEP-2025"
"RHFL","BZ","      7.78","12-JUN-2025","      2.50","20-FEB-2026"
"RHIM","EQ","    547.90","01-APR-2025","    378.05","27-FEB-2025"
"RHL","EQ","    314.00","10-JUL-2025","    169.50","23-JAN-2026"
"RICHA","SM","    102.05","15-APR-2025","     50.00","08-SEP-2025"
"RICOAUTO","EQ","    142.40","02-JAN-2026","     54.00","07-APR-2025"
"RIIL","EQ","   1047.90","05-JUN-2025","    681.40","27-JAN-2026"
"RILINFRA","SM","     53.90","06-JUN-2025","     25.55","03-MAR-2025"
"RISHABH","EQ","    490.00","04-SEP-2025","    201.50","04-MAR-2025"
"RITCO","EQ","    317.95","21-APR-2025","    219.05","12-FEB-2026"
"RITES","EQ","    316.00","05-JUN-2025","    192.40","03-MAR-2025"
"RITEZONE","SM","     36.55","28-OCT-2025","     19.10","30-JAN-2026"
"RKDL","EQ","     34.58","26-MAY-2025","     19.02","28-JAN-2026"
"RKEC","EQ","     89.99","09-JUN-2025","     41.50","04-FEB-2026"
"RKFORGE","EQ","    862.60","24-MAR-2025","    474.30","21-JAN-2026"
"RKSWAMY","EQ","    248.04","24-MAR-2025","     97.50","21-JAN-2026"
"RMDRIP","EQ","    120.50","20-FEB-2026","     33.10","05-MAR-2025"
"RML","EQ","   1049.00","17-JUN-2025","    575.00","11-MAR-2025"
"RNBDENIMS","EQ","    193.32","20-FEB-2026","     97.55","09-SEP-2025"
"RNFI","SM","    404.00","22-SEP-2025","    205.00","28-MAR-2025"
"RNPL","ST","    158.00","23-JAN-2026","     69.00","29-AUG-2025"
"ROADSTAR","IV","-","-","-","-"
"ROCKINGDCE","ST","    455.65","20-FEB-2025","    139.61","13-JUN-2025"
"ROHLTD","EQ","    593.40","02-SEP-2025","    330.00","09-MAY-2025"
"ROLEXRINGS","EQ","    166.00","27-JUN-2025","     99.79","24-NOV-2025"
"ROLLT","BE","      2.53","02-JUN-2025","      1.02","05-SEP-2025"
"ROML","EQ","     73.80","16-JUN-2025","     41.01","07-APR-2025"
"ROSSARI","EQ","    766.00","15-JUL-2025","    500.00","16-FEB-2026"
"ROSSELLIND","EQ","     87.10","16-APR-2025","     40.00","27-JAN-2026"
"ROSSTECH","EQ","    840.00","28-NOV-2025","    231.15","18-MAR-2025"
"ROTO","EQ","    109.50","11-JUL-2025","     54.12","02-FEB-2026"
"ROUTE","EQ","   1158.00","12-JUN-2025","    512.00","20-FEB-2026"
"ROXHITECH","SM","     69.95","21-FEB-2025","     28.65","01-FEB-2026"
"ROYALARC","SM","    187.80","04-APR-2025","    114.25","27-FEB-2025"
"RPEL","EQ","   1065.50","02-DEC-2025","    449.50","12-MAR-2025"
"RPGLIFE","EQ","   2725.00","07-JUL-2025","   1835.00","07-APR-2025"
"RPOWER","EQ","     76.49","11-JUN-2025","     25.92","02-FEB-2026"
"RPPINFRA","EQ","    179.40","23-APR-2025","     77.51","20-FEB-2026"
"RPPL","EQ","     29.34","26-MAY-2025","     15.39","02-FEB-2026"
"RPSGVENT","EQ","   1027.00","24-JUL-2025","    652.75","21-JAN-2026"
"RPTECH","EQ","    408.70","06-JAN-2026","    245.15","03-MAR-2025"
"RRKABEL","EQ","   1562.60","22-DEC-2025","    853.55","18-MAR-2025"
"RSSOFTWARE","EQ","     92.00","20-FEB-2025","     35.00","02-FEB-2026"
"RSWM","EQ","    191.49","11-JUN-2025","    126.05","03-MAR-2025"
"RSYSTEMS","EQ","    496.90","22-AUG-2025","    283.00","07-APR-2025"
"RTL","SM","     75.00","02-JUL-2025","     54.00","13-JAN-2026"
"RTNINDIA","EQ","     69.70","09-JUL-2025","     30.83","20-FEB-2026"
"RTNPOWER","EQ","     16.92","11-JUL-2025","      7.88","27-JAN-2026"
"RUBFILA","EQ","     92.20","16-JUL-2025","     61.80","09-MAY-2025"
"RUBICON","EQ","    822.00","05-FEB-2026","    570.75","24-OCT-2025"
"RUBYMILLS","EQ","    269.00","30-JUL-2025","    171.78","07-APR-2025"
"RUCHINFRA","EQ","     10.89","03-JUN-2025","      5.31","02-JAN-2026"
"RUCHIRA","EQ","    173.00","18-SEP-2025","    104.10","20-FEB-2026"
"RUDRA","EQ","     29.70","22-DEC-2025","     17.25","03-FEB-2026"
"RULKA","SM","    196.95","22-APR-2025","     96.05","02-FEB-2026"
"RUPA","EQ","    232.90","16-JUL-2025","    140.12","17-FEB-2026"
"RUSHIL","EQ","     33.99","17-SEP-2025","     18.39","29-JAN-2026"
"RUSTOMJEE","EQ","    697.00","02-JUL-2025","    427.85","20-FEB-2026"
"RVHL","EQ","     71.36","17-SEP-2025","     38.15","13-AUG-2025"
"RVNL","EQ","    447.80","20-MAY-2025","    301.20","09-DEC-2025"
"RVTH","EQ","   1300.00","24-SEP-2025","    585.55","16-FEB-2026"
"S&SPOWER","BE","    468.90","16-SEP-2025","    193.50","09-DEC-2025"
"SAAKSHI","SM","    217.70","04-JUL-2025","    118.00","29-MAY-2025"
"SAATVIKGL","EQ","    567.00","10-OCT-2025","    345.00","23-JAN-2026"
"SABAR","ST","      9.55","03-SEP-2025","      3.80","26-JUN-2025"
"SABEVENTS","BE","     17.28","20-FEB-2026","      3.82","28-MAR-2025"
"SACHEEROME","ST","    430.65","09-JAN-2026","    140.50","24-JUN-2025"
"SADBHAV","EQ","     17.85","25-AUG-2025","      6.05","06-FEB-2026"
"SADBHIN","EQ","      6.00","10-MAR-2025","      3.10","29-JAN-2026"
"SADHAV","SM","    132.00","21-FEB-2025","     76.95","07-APR-2025"
"SADHNANIQ","EQ","      7.66","21-FEB-2025","      1.48","17-FEB-2026"
"SAFARI","EQ","   2507.10","26-NOV-2025","   1670.15","07-APR-2025"
"SAFEENTP","SM","    319.00","17-NOV-2025","    151.00","27-JUN-2025"
"SAGARDEEP","EQ","     36.00","17-JUN-2025","     23.55","21-JAN-2026"
"SAGCEM","EQ","    299.40","05-SEP-2025","    168.04","17-MAR-2025"
"SAGILITY","EQ","     57.89","30-OCT-2025","     37.60","16-JUN-2025"
"SAHAJSOLAR","SM","    323.55","24-APR-2025","    138.15","09-DEC-2025"
"SAHANA","SM","   1730.00","06-JUN-2025","    685.00","13-JAN-2026"
"SAHASRA","SM","    389.75","25-APR-2025","    227.50","22-AUG-2025"
"SAHYADRI","EQ","    330.00","10-JUN-2025","    211.00","28-MAR-2025"
"SAIFL","SM","     32.75","16-JUL-2025","      9.25","28-MAR-2025"
"SAIL","EQ","    163.00","12-FEB-2026","    101.13","09-APR-2025"
"SAILIFE","EQ","    983.35","07-JAN-2026","    636.10","09-APR-2025"
"SAJHOTELS","SM","     82.50","21-FEB-2025","     39.10","16-FEB-2026"
"SAKAR","EQ","    543.50","20-FEB-2026","    210.10","28-MAR-2025"
"SAKHTISUG","EQ","     28.50","12-JUN-2025","     16.44","20-FEB-2026"
"SAKSOFT","EQ","    253.99","11-JUL-2025","    125.03","07-APR-2025"
"SAKUMA","EQ","      3.81","29-APR-2025","      1.60","21-JAN-2026"
"SALASAR","EQ","     11.35","21-FEB-2025","      6.91","11-AUG-2025"
"SALONA","EQ","    318.80","16-DEC-2025","    215.00","04-MAR-2025"
"SALSTEEL","BE","     49.57","17-FEB-2026","     14.37","13-AUG-2025"
"SALZERELEC","EQ","   1167.55","25-MAR-2025","    528.00","02-FEB-2026"
"SAMAY","SM","     51.30","28-OCT-2025","     28.80","14-AUG-2025"
"SAMBHAAV","BE","     11.53","24-NOV-2025","      5.00","08-APR-2025"
"SAMBHV","EQ","    149.40","22-JUL-2025","     81.42","27-JAN-2026"
"SAMHI","EQ","    254.50","22-JUL-2025","    121.10","07-APR-2025"
"SAMMAANCAP","EQ","    192.95","03-NOV-2025","     97.61","07-APR-2025"
"SAMPANN","EQ","     43.44","06-NOV-2025","     24.16","01-APR-2025"
"SANATHAN","EQ","    560.20","21-JUL-2025","    286.95","03-MAR-2025"
"SANCO","BZ","      4.22","30-JUN-2025","      1.66","05-DEC-2025"
"SANDESH","EQ","   1438.50","12-AUG-2025","    951.00","02-FEB-2026"
"SANDHAR","EQ","    601.00","13-NOV-2025","    329.00","03-MAR-2025"
"SANDUMA","EQ","    273.00","05-JAN-2026","    120.10","03-MAR-2025"
"SANGAMIND","EQ","    524.00","03-FEB-2026","    293.15","03-MAR-2025"
"SANGANI","SM","     77.00","23-SEP-2025","     42.55","01-FEB-2026"
"SANGHIIND","EQ","     70.40","22-JUL-2025","     50.58","03-MAR-2025"
"SANGHVIMOV","EQ","    411.90","08-OCT-2025","    206.00","28-FEB-2025"
"SANGINITA","EQ","     15.15","11-FEB-2026","      8.46","27-MAR-2025"
"SANOFI","EQ","   6717.00","24-APR-2025","   3976.00","21-JAN-2026"
"SANOFICONR","EQ","   5894.50","30-JUN-2025","   3990.00","21-JAN-2026"
"SANSERA","EQ","   2324.80","19-FEB-2026","    972.20","07-APR-2025"
"SANSTAR","EQ","    107.29","30-JUN-2025","     80.00","07-APR-2025"
"SANWARIA","BZ","       .44","28-FEB-2025","       .24","23-JAN-2026"
"SAPPHIRE","EQ","    368.00","18-JUL-2025","    179.40","29-JAN-2026"
"SARDAEN","EQ","    639.75","16-SEP-2025","    396.60","07-APR-2025"
"SAREGAMA","EQ","    603.00","04-JUN-2025","    317.10","03-FEB-2026"
"SARLAPOLY","EQ","    127.50","22-JUL-2025","     68.70","04-MAR-2025"
"SAROJA","SM","     60.00","20-AUG-2025","     32.50","23-JAN-2026"
"SARTELE","SM","    302.95","03-APR-2025","    162.00","23-OCT-2025"
"SARVESHWAR","EQ","      9.00","14-JUL-2025","      3.82","09-DEC-2025"
"SASKEN","EQ","   1740.15","20-FEB-2025","   1153.00","19-DEC-2025"
"SASTASUNDR","EQ","    363.00","13-JAN-2026","    205.00","03-MAR-2025"
"SATECH","ST","     74.05","19-MAY-2025","     31.80","08-DEC-2025"
"SATIA","EQ","     97.50","24-JUN-2025","     58.00","30-JAN-2026"
"SATIN","EQ","    175.90","20-MAY-2025","    131.80","07-APR-2025"
"SATIPOLY","SM","    149.00","27-FEB-2025","     36.10","03-FEB-2026"
"SATKARTAR","SM","    237.85","12-JUN-2025","    124.00","27-JAN-2026"
"SATTVAENGG","SM","    118.90","17-SEP-2025","     47.20","23-JAN-2026"
"SAURASHCEM","EQ","    128.40","31-JUL-2025","     65.91","16-FEB-2026"
"SAVY","SM","    191.00","27-NOV-2025","    121.00","29-SEP-2025"
"SAWALIYA","SM","    326.10","27-JAN-2026","    208.00","07-OCT-2025"
"SBC","EQ","     32.39","20-FEB-2026","     10.95","07-APR-2025"
"SBCL","EQ","    605.00","18-JUL-2025","    342.00","07-APR-2025"
"SBFC","EQ","    123.00","03-NOV-2025","     82.00","07-APR-2025"
"SBGLP","EQ","     54.10","20-FEB-2025","     24.95","13-MAR-2025"
"SBIBPB","EQ","     57.75","18-FEB-2026","     34.37","07-APR-2025"
"SBIBPBINAV","EQ","-","-","-","-"
"SBICARD","EQ","   1027.25","10-JUN-2025","    725.15","02-FEB-2026"
"SBICONINAV","EQ","-","-","-","-"
"SBIETFCON","EQ","    133.97","21-OCT-2025","    101.64","03-MAR-2025"
"SBIETFINAV","EQ","-","-","-","-"
"SBIETFIT","EQ","    442.94","20-FEB-2025","    335.00","07-APR-2025"
"SBIETFPB","EQ","    301.99","19-FEB-2026","    237.15","12-MAR-2025"
"SBIETFQLTY","EQ","    240.00","22-JAN-2026","    191.50","07-APR-2025"
"SBIFPBINAV","EQ","-","-","-","-"
"SBILIFE","EQ","   2109.60","07-JAN-2026","   1379.85","05-MAR-2025"
"SBILIQETF","EQ","   1050.00","01-FEB-2026","    984.99","08-SEP-2025"
"SBILIQINAV","EQ","-","-","-","-"
"SBILTYINAV","EQ","-","-","-","-"
"SBIN","EQ","   1225.50","17-FEB-2026","    680.00","03-MAR-2025"
"SBINEQINAV","EQ","-","-","-","-"
"SBINEQWETF","EQ","     35.00","16-FEB-2026","     27.30","07-APR-2025"
"SBISILINAV","EQ","-","-","-","-"
"SBISILVER","EQ","    362.00","29-JAN-2026","     86.00","07-APR-2025"
"SCHAEFFLER","EQ","   4392.00","07-OCT-2025","   2823.00","07-APR-2025"
"SCHAND","EQ","    257.90","19-JUN-2025","    138.48","30-DEC-2025"
"SCHNEIDER","EQ","   1052.00","05-AUG-2025","    540.00","09-MAY-2025"
"SCI","EQ","    280.50","24-OCT-2025","    138.26","03-MAR-2025"
"SCILAL","EQ","     60.34","13-JUN-2025","     42.85","03-MAR-2025"
"SCML","SM","    159.50","08-DEC-2025","     68.05","17-SEP-2025"
"SCODATUBES","EQ","    230.85","14-JUL-2025","    113.53","02-FEB-2026"
"SCPL","BE","    368.95","23-APR-2025","    190.03","09-DEC-2025"
"SDBL","EQ","    173.03","27-JUN-2025","     81.38","16-FEB-2026"
"SDL26BEES","EQ","    143.99","29-DEC-2025","    124.95","07-APR-2025"
"SDL26BINAV","EQ","-","-","-","-"
"SDREAMS","SM","    147.00","17-JUN-2025","     73.00","31-DEC-2025"
"SEAMECLTD","EQ","   1446.70","17-FEB-2026","    752.55","06-AUG-2025"
"SECMARK","EQ","    174.63","23-MAY-2025","     75.00","07-APR-2025"
"SECURKLOUD","BE","     34.18","24-NOV-2025","     16.01","17-NOV-2025"
"SEITINVIT","IV","    125.00","30-JAN-2026","    108.00","14-AUG-2025"
"SEJALLTD","EQ","   1036.70","28-OCT-2025","    313.50","04-MAR-2025"
"SEL","SM","    400.00","24-FEB-2025","    178.10","20-FEB-2026"
"SELECTIPO","EQ","     57.75","14-AUG-2025","     35.40","07-APR-2025"
"SELIPOINAV","EQ","-","-","-","-"
"SELLOWRAP","SM","    139.65","29-AUG-2025","     64.25","20-FEB-2026"
"SELMC","BE","     48.77","30-APR-2025","     25.50","04-MAR-2025"
"SEMAC","EQ","    568.90","28-JUL-2025","    225.00","02-FEB-2026"
"SENCO","EQ","    405.70","24-APR-2025","    227.40","17-MAR-2025"
"SENORES","EQ","    876.50","07-JAN-2026","    440.30","07-APR-2025"
"SENSEXADD","EQ","     88.20","01-DEC-2025","     72.00","07-APR-2025"
"SENSEXBETA","EQ","    952.91","30-DEC-2025","    779.95","07-APR-2025"
"SENSEXETF","EQ","     88.70","06-JAN-2026","     72.01","07-APR-2025"
"SENSEXIETF","EQ","    999.84","25-NOV-2025","    812.04","07-APR-2025"
"SENSEXINAV","EQ","-","-","-","-"
"SEPC","EQ","     16.50","13-MAR-2025","      7.70","27-JAN-2026"
"SERVICE","SM","     69.95","06-MAR-2025","     39.20","18-DEC-2025"
"SERVOTECH","EQ","    168.50","04-JUN-2025","     57.51","30-JAN-2026"
"SESHAPAPER","EQ","    318.00","23-JUN-2025","    211.59","27-JAN-2026"
"SETCO","EQ","     21.68","27-MAR-2025","     11.56","29-JAN-2026"
"SETF10GILT","EQ","    265.63","02-JAN-2026","    245.94","10-MAR-2025"
"SETF10INAV","EQ","-","-","-","-"
"SETF50INAV","EQ","-","-","-","-"
"SETFGOINAV","EQ","-","-","-","-"
"SETFGOLD","EQ","    153.95","28-JAN-2026","     64.96","07-APR-2025"
"SETFNIF50","EQ","    287.33","06-JAN-2026","    227.33","07-APR-2025"
"SETFNIFBK","EQ","    646.11","19-FEB-2026","    465.64","15-OCT-2025"
"SETFNIINAV","EQ","-","-","-","-"
"SETFNN50","EQ","    840.00","30-JAN-2026","    585.51","07-APR-2025"
"SETFNNINAV","EQ","-","-","-","-"
"SETL","EQ","    203.95","17-SEP-2025","    110.17","02-FEB-2026"
"SETUINFRA","BZ","      1.12","19-JUN-2025","       .37","21-JAN-2026"
"SEYAIND","BE","     23.99","06-NOV-2025","     12.63","01-APR-2025"
"SFL","EQ","    779.00","21-MAR-2025","    497.95","30-JAN-2026"
"SFML","SM","     44.25","24-FEB-2025","     25.75","18-FEB-2026"
"SGFIN","EQ","    452.80","07-JAN-2026","    323.00","02-FEB-2026"
"SGIL","EQ","    633.25","08-SEP-2025","    342.00","04-MAR-2025"
"SGL","EQ","     20.79","23-SEP-2025","     10.04","07-APR-2025"
"SGMART","EQ","    448.00","19-FEB-2026","    313.10","21-JAN-2026"
"SHADOWFAX","EQ","    127.75","13-FEB-2026","     98.55","30-JAN-2026"
"SHAH","EQ","      5.55","07-JAN-2026","      2.80","28-MAR-2025"
"SHAHALLOYS","EQ","     83.85","06-NOV-2025","     43.30","04-MAR-2025"
"SHAILY","EQ","   2799.90","17-NOV-2025","   1372.65","07-APR-2025"
"SHAIVAL","ST","-","-","-","-"
"SHAKTIPUMP","EQ","   1049.00","17-JUN-2025","    548.45","10-DEC-2025"
"SHALBY","EQ","    274.70","22-SEP-2025","    152.00","16-FEB-2026"
"SHALPAINTS","EQ","    119.20","21-APR-2025","     54.50","18-DEC-2025"
"SHANKARA","EQ","   1209.80","31-JUL-2025","    100.00","31-DEC-2025"
"SHANTHALA","SM","     46.90","19-AUG-2025","     20.40","11-MAR-2025"
"SHANTI","EQ","     23.87","02-JUN-2025","      6.55","04-FEB-2026"
"SHANTIGEAR","EQ","    619.80","24-JUL-2025","    395.00","22-JAN-2026"
"SHANTIGOLD","EQ","    274.10","21-AUG-2025","    184.10","18-DEC-2025"
"SHARDACROP","EQ","   1297.00","13-FEB-2026","    452.25","09-APR-2025"
"SHARDAMOTR","EQ","   1248.00","07-JUL-2025","    625.00","07-APR-2025"
"SHAREINDIA","EQ","    220.40","21-FEB-2025","    127.50","30-SEP-2025"
"SHARIABEES","EQ","    537.63","02-JUL-2025","    450.10","07-APR-2025"
"SHARIBENAV","EQ","-","-","-","-"
"SHEEL","SM","     95.55","08-OCT-2025","     60.00","19-FEB-2026"
"SHEETAL","ST","    264.95","18-FEB-2026","     71.50","28-FEB-2025"
"SHEKHAWATI","EQ","     26.84","20-MAY-2025","     12.27","27-JAN-2026"
"SHEMAROO","EQ","    161.00","01-JUL-2025","     88.80","17-MAR-2025"
"SHERA","SM","    172.90","08-MAY-2025","    111.50","21-JAN-2026"
"SHETHJI","SM","    123.65","26-NOV-2025","     95.50","14-NOV-2025"
"SHIGAN","ST","     95.00","19-AUG-2025","     41.20","22-DEC-2025"
"SHILCTECH","EQ","   4350.00","24-NOV-2025","   2852.50","27-JAN-2026"
"SHILPAMED","EQ","    500.00","16-JUN-2025","    259.50","27-JAN-2026"
"SHIVALIK","EQ","    744.60","27-FEB-2025","    265.65","16-FEB-2026"
"SHIVAMAUTO","EQ","     36.55","21-FEB-2025","     18.41","27-JAN-2026"
"SHIVAMILLS","EQ","     90.00","20-FEB-2025","     51.19","27-JAN-2026"
"SHIVASHRIT","SM","    148.50","01-SEP-2025","    109.00","02-FEB-2026"
"SHIVATEX","EQ","    237.90","22-MAY-2025","    160.00","27-JAN-2026"
"SHIVAUM","EQ","    360.55","06-JAN-2026","    260.00","22-MAY-2025"
"SHK","EQ","    275.50","04-SEP-2025","    134.52","27-JAN-2026"
"SHKSIL","SM","     84.00","15-JUL-2025","     43.00","04-FEB-2026"
"SHOPERSTOP","EQ","    588.75","17-JUL-2025","    319.30","21-JAN-2026"
"SHRADHA","EQ","     71.98","10-JUN-2025","     34.65","12-JAN-2026"
"SHREDIGCEM","EQ","    107.70","25-AUG-2025","     64.99","19-FEB-2026"
"SHREECEM","EQ","  32490.00","23-JUL-2025","  25360.00","19-DEC-2025"
"SHREEJISPG","EQ","    421.95","18-FEB-2026","    222.00","09-OCT-2025"
"SHREEKARNI","SM","    720.35","07-MAR-2025","    396.00","28-JAN-2026"
"SHREEOSFM","SM","    145.35","23-APR-2025","     69.20","28-JAN-2026"
"SHREEPUSHK","EQ","    476.00","23-SEP-2025","    220.50","07-APR-2025"
"SHREERAMA","EQ","     71.99","02-JAN-2026","     31.05","12-MAY-2025"
"SHREMINVIT","IV","    115.00","30-MAY-2025","     93.60","13-FEB-2026"
"SHRENIK","BZ","       .77","21-APR-2025","       .37","21-JAN-2026"
"SHREYANIND","EQ","    250.00","24-JUL-2025","    143.55","17-FEB-2026"
"SHRIAHIMSA","SM","    283.00","09-FEB-2026","    126.50","09-APR-2025"
"SHRIKANHA","SM","     88.00","10-DEC-2025","     24.00","07-JAN-2026"
"SHRINGARMS","EQ","    266.50","19-FEB-2026","    177.51","30-SEP-2025"
"SHRIPISTON","EQ","   3407.20","07-JAN-2026","   1662.55","07-APR-2025"
"SHRIRAMFIN","EQ","   1088.30","16-FEB-2026","    557.00","20-FEB-2025"
"SHRIRAMPPS","EQ","    105.58","25-JUN-2025","     63.13","03-MAR-2025"
"SHRITECH","SM","     95.50","20-JUN-2025","     51.35","30-JAN-2026"
"SHUBHLAXMI","ST","     40.00","26-DEC-2025","     13.35","26-AUG-2025"
"SHUBHSHREE","SM","    494.95","20-AUG-2025","    279.75","09-APR-2025"
"SHYAMCENT","BE","     10.42","20-MAY-2025","      4.71","21-NOV-2025"
"SHYAMDHANI","SM","    139.65","30-DEC-2025","     75.25","12-FEB-2026"
"SHYAMMETL","EQ","   1001.00","31-JUL-2025","    688.50","04-MAR-2025"
"SHYAMTEL","EQ","     19.74","20-JUN-2025","      9.11","28-JAN-2026"
"SICALLOG","BE","    103.33","14-JUL-2025","     65.89","05-MAR-2025"
"SIDDHICOTS","ST","     86.40","26-SEP-2025","     27.15","05-DEC-2025"
"SIDDHIKA","SM","    243.00","30-OCT-2025","    155.45","03-MAR-2025"
"SIEMENS","EQ","   5520.00","26-MAR-2025","   2450.00","07-APR-2025"
"SIGACHI","EQ","     59.59","16-JUN-2025","     18.92","02-FEB-2026"
"SIGIND","EQ","     81.00","03-JUN-2025","     39.99","17-MAR-2025"
"SIGMA","EQ","     65.50","03-OCT-2025","     21.01","07-APR-2025"
"SIGMAADV","EQ","    231.00","04-NOV-2025","     49.06","28-MAR-2025"
"SIGNATURE","EQ","   1309.50","12-JUN-2025","    775.20","27-JAN-2026"
"SIGNORIA","SM","    135.60","05-JUN-2025","     60.00","28-MAR-2025"
"SIGNPOST","EQ","    310.00","25-AUG-2025","    180.37","20-JUN-2025"
"SIKKO","EQ","      6.83","24-OCT-2025","      3.20","23-SEP-2025"
"SIL","EQ","     23.05","25-MAR-2025","     13.32","21-JAN-2026"
"SILBNDINAV","EQ","-","-","-","-"
"SILCASINAV","EQ","-","-","-","-"
"SILGO","EQ","     85.00","11-FEB-2026","     33.11","17-MAR-2025"
"SILINV","EQ","    767.00","17-OCT-2025","    424.45","27-JAN-2026"
"SILKFLEX","SM","    126.00","11-FEB-2026","     50.65","28-FEB-2025"
"SILKY","SM","    171.00","07-JUL-2025","    103.00","29-JUL-2025"
"SILLYMONKS","BE","     28.45","06-NOV-2025","     13.45","28-MAR-2025"
"SILVER","EQ","    371.89","29-JAN-2026","     89.00","07-APR-2025"
"SILVER1","EQ","    388.00","29-JAN-2026","     85.87","07-APR-2025"
"SILVER360","EQ","    358.00","29-JAN-2026","     78.40","07-APR-2025"
"SILVERADD","EQ","    390.00","29-JAN-2026","     84.26","07-APR-2025"
"SILVERAG","EQ","    380.00","29-JAN-2026","     84.55","07-APR-2025"
"SILVERBEES","EQ","    360.00","29-JAN-2026","     77.55","07-APR-2025"
"SILVERBETA","EQ","    379.66","29-JAN-2026","     85.08","07-APR-2025"
"SILVERBND","EQ","    389.00","29-JAN-2026","    180.00","12-DEC-2025"
"SILVERCASE","EQ","     38.01","29-JAN-2026","      9.00","03-APR-2025"
"SILVERIETF","EQ","    373.50","29-JAN-2026","     88.80","07-APR-2025"
"SILVERINAV","EQ","-","-","-","-"
"SILVERTUC","EQ","   1690.20","09-JAN-2026","    610.00","01-APR-2025"
"SIMBHALS","BZ","     20.15","16-JUN-2025","      8.40","19-FEB-2026"
"SIMPLEXINF","EQ","    342.45","21-APR-2025","    188.12","27-JAN-2026"
"SINCLAIR","EQ","    114.75","11-SEP-2025","     72.86","03-MAR-2025"
"SINDHUTRAD","EQ","     39.29","07-JUL-2025","     13.00","12-MAR-2025"
"SINTERCOM","EQ","    153.84","18-JUL-2025","     82.00","20-FEB-2026"
"SIRCA","EQ","    539.00","19-NOV-2025","    230.69","07-APR-2025"
"SIS","EQ","    401.85","31-JUL-2025","    287.90","19-MAR-2025"
"SITINET","BZ","       .64","24-FEB-2025","       .31","28-JAN-2026"
"SIYSIL","EQ","    848.80","04-NOV-2025","    494.10","29-JAN-2026"
"SJLOGISTIC","SM","    585.00","24-APR-2025","    300.00","20-JAN-2026"
"SJS","EQ","   1930.00","19-FEB-2026","    808.15","17-MAR-2025"
"SJVN","EQ","    107.50","19-MAY-2025","     68.13","02-FEB-2026"
"SKFINDIA","EQ","   5074.00","14-OCT-2025","   1636.00","02-FEB-2026"
"SKFINDUS","EQ","   2766.00","30-JAN-2026","   2311.20","19-DEC-2025"
"SKIPPER","EQ","    588.00","08-SEP-2025","    327.10","27-JAN-2026"
"SKMEGGPROD","EQ","    232.50","03-NOV-2025","     77.00","07-APR-2025"
"SKP","SM","    263.00","20-MAR-2025","    150.00","27-JAN-2026"
"SKYGOLD","EQ","    400.95","30-MAY-2025","    246.05","06-AUG-2025"
"SLONE","SM","    371.45","27-OCT-2025","    170.05","18-FEB-2026"
"SMAADDINAV","EQ","-","-","-","-"
