SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
RUBFILA,EQ,     92.20,16-JUL-2025,     61.80,09-MAY-2025
RUBICON,EQ,    754.80,17-NOV-2025,    570.75,24-OCT-2025
RUBYMILLS,EQ,    269.00,30-JUL-2025,    171.78,07-APR-2025
RUCHINFRA,EQ,     12.45,20-JAN-2025,      5.31,02-JAN-2026
RUCHIRA,EQ,    173.00,18-SEP-2025,    106.70,13-FEB-2025
RUDRA,EQ,     29.70,22-DEC-2025,     23.00,12-JAN-2026
RUPA,EQ,    240.84,21-JAN-2025,    156.60,30-DEC-2025
RUSHIL,EQ,     33.99,17-SEP-2025,     19.57,07-APR-2025
RUSTOMJEE,EQ,    697.00,02-JUL-2025,    480.05,09-MAY-2025
RVHL,EQ,     74.15,20-JAN-2025,     38.15,13-AUG-2025
RVNL,EQ,    501.80,01-FEB-2025,    301.20,09-DEC-2025
RVTH,EQ,   2149.95,16-JAN-2025,    642.55,12-JAN-2026
S&SPOWER,EQ,    479.00,27-JAN-2025,    193.50,09-DEC-2025
SAATVIKGL,EQ,    567.00,10-OCT-2025,    350.60,09-DEC-2025
SADBHIN,EQ,      6.59,17-JAN-2025,      3.22,14-AUG-2025
SADHNANIQ,EQ,     40.93,20-JAN-2025,      5.59,26-NOV-2025
SAFARI,EQ,   2594.00,29-JAN-2025,   1670.15,07-APR-2025
SAGARDEEP,EQ,     36.21,10-FEB-2025,     25.00,24-NOV-2025
SAGCEM,EQ,    299.40,05-SEP-2025,    168.04,17-MAR-2025
SAGILITY,EQ,     57.89,30-OCT-2025,     37.60,16-JUN-2025
SAHYADRI,EQ,    330.00,10-JUN-2025,    211.00,28-MAR-2025
SAIL,EQ,    152.80,06-JAN-2026,     99.15,12-FEB-2025
SAILIFE,EQ,    983.35,07-JAN-2026,    636.10,09-APR-2025
SAKAR,EQ,    444.30,12-DEC-2025,    210.10,28-MAR-2025
SAKHTISUG,EQ,     31.67,20-JAN-2025,     17.69,12-JAN-2026
SAKSOFT,EQ,    253.99,11-JUL-2025,    125.03,07-APR-2025
SAKUMA,EQ,      4.04,21-JAN-2025,      2.02,09-JAN-2026
SALASAR,EQ,     13.53,21-JAN-2025,      6.91,11-AUG-2025
SALONA,EQ,    318.80,16-DEC-2025,    215.00,04-MAR-2025
SALZERELEC,EQ,   1579.30,21-JAN-2025,    617.55,13-JAN-2026
SAMBHV,EQ,    149.40,22-JUL-2025,     86.89,09-DEC-2025
SAMHI,EQ,    254.50,22-JUL-2025,    121.10,07-APR-2025
SAMMAANCAP,EQ,    192.95,03-NOV-2025,     97.61,07-APR-2025
SAMPANN,EQ,     43.44,06-NOV-2025,     24.16,01-APR-2025
SANATHAN,EQ,    560.20,21-JUL-2025,    286.95,03-MAR-2025
SANDESH,EQ,   1622.40,13-JAN-2025,   1005.00,18-FEB-2025
SANDHAR,EQ,    601.00,13-NOV-2025,    315.00,17-FEB-2025
SANDUMA,EQ,    273.00,05-JAN-2026,    112.40,12-FEB-2025
SANGAMIND,EQ,    513.00,30-JUN-2025,    293.15,03-MAR-2025
SANGHIIND,EQ,     70.40,22-JUL-2025,     50.58,03-MAR-2025
SANGHVIMOV,EQ,    411.90,08-OCT-2025,    206.00,28-FEB-2025
SANGINITA,EQ,     15.32,13-JAN-2025,      8.46,27-MAR-2025
SANOFI,EQ,   6717.00,24-APR-2025,   4040.00,12-JAN-2026
SANOFICONR,EQ,   5894.50,30-JUN-2025,   4194.00,13-JAN-2026
SANSERA,EQ,   1958.30,07-JAN-2026,    972.20,07-APR-2025
SANSTAR,EQ,    118.00,21-JAN-2025,     80.00,07-APR-2025
SAPPHIRE,EQ,    368.00,18-JUL-2025,    217.00,12-JAN-2026
SARDAEN,EQ,    639.75,16-SEP-2025,    396.60,07-APR-2025
SAREGAMA,EQ,    603.00,04-JUN-2025,    340.30,09-DEC-2025
SARLAPOLY,EQ,    127.50,22-JUL-2025,     68.70,04-MAR-2025
SARVESHWAR,EQ,      9.00,14-JUL-2025,      3.82,09-DEC-2025
SASKEN,EQ,   2148.80,15-JAN-2025,   1153.00,19-DEC-2025
SASTASUNDR,EQ,    363.00,13-JAN-2026,    205.00,03-MAR-2025
SATIA,EQ,     97.50,24-JUN-2025,     63.08,12-JAN-2026
SATIN,EQ,    175.90,20-MAY-2025,    131.80,07-APR-2025
SAURASHCEM,EQ,    128.40,31-JUL-2025,     73.73,04-MAR-2025
SBC,EQ,     29.28,08-JAN-2026,     10.95,07-APR-2025
SBCL,EQ,    605.00,18-JUL-2025,    342.00,07-APR-2025
SBFC,EQ,    123.00,03-NOV-2025,     79.24,11-FEB-2025
SBGLP,EQ,    127.80,14-JAN-2025,     24.95,13-MAR-2025
SBIBPB,EQ,     53.29,21-OCT-2025,     34.37,07-APR-2025
SBICARD,EQ,   1027.25,10-JUN-2025,    705.55,13-JAN-2025
SBIETFCON,EQ,    133.97,21-OCT-2025,    101.64,03-MAR-2025
SBIETFIT,EQ,    510.00,12-FEB-2025,    335.00,07-APR-2025
SBIETFPB,EQ,    299.88,01-DEC-2025,    235.89,27-JAN-2025
SBIETFQLTY,EQ,    238.92,24-DEC-2025,    191.50,07-APR-2025
SBILIFE,EQ,   2109.60,07-JAN-2026,   1372.55,01-FEB-2025
SBILIQETF,EQ,   1030.00,30-DEC-2025,    984.99,08-SEP-2025
SBIN,EQ,   1029.50,13-JAN-2026,    680.00,03-MAR-2025
SBINEQWETF,EQ,     34.80,05-JAN-2026,     27.30,07-APR-2025
SBISILVER,EQ,    257.72,13-JAN-2026,     86.00,07-APR-2025
SCHAEFFLER,EQ,   4392.00,07-OCT-2025,   2823.00,07-APR-2025
SCHAND,EQ,    257.90,19-JUN-2025,    138.48,30-DEC-2025
SCHNEIDER,EQ,   1052.00,05-AUG-2025,    540.00,09-MAY-2025
SCI,EQ,    280.50,24-OCT-2025,    138.26,03-MAR-2025
SCILAL,EQ,     65.45,05-FEB-2025,     42.85,03-MAR-2025
SCODATUBES,EQ,    230.85,14-JUL-2025,    135.10,04-JUN-2025
SCPL,EQ,    368.95,23-APR-2025,    190.03,09-DEC-2025
SDBL,EQ,    173.03,27-JUN-2025,     95.61,12-FEB-2025
SDL26BEES,EQ,    143.99,29-DEC-2025,    124.95,07-APR-2025
SEAMECLTD,EQ,   1159.85,31-DEC-2025,    752.55,06-AUG-2025
SECMARK,EQ,    174.63,23-MAY-2025,     75.00,07-APR-2025
SELECTIPO,EQ,     57.75,14-AUG-2025,     35.40,07-APR-2025
SEMAC,EQ,    568.90,28-JUL-2025,    270.00,30-JAN-2025
SENCO,EQ,    546.65,05-FEB-2025,    227.40,17-MAR-2025
SENORES,EQ,    876.50,07-JAN-2026,    435.25,13-JAN-2025
SENSEXADD,EQ,     88.20,01-DEC-2025,     72.00,07-APR-2025
SENSEXBETA,EQ,    952.91,30-DEC-2025,    779.95,07-APR-2025
SENSEXETF,EQ,     88.70,06-JAN-2026,     72.01,07-APR-2025
SENSEXIETF,EQ,    999.84,25-NOV-2025,    812.04,07-APR-2025
SEPC,EQ,     18.59,14-JAN-2025,      8.51,09-DEC-2025
SEQUENT,EQ,    257.85,19-NOV-2025,    117.35,07-APR-2025
SERVOTECH,EQ,    168.50,04-JUN-2025,     70.19,13-JAN-2026
SESHAPAPER,EQ,    318.00,23-JUN-2025,    226.00,12-JAN-2026
SETCO,EQ,     21.68,27-MAR-2025,     13.22,13-JAN-2026
SETF10GILT,EQ,    265.63,02-JAN-2026,    241.01,14-JAN-2025
SETFGOLD,EQ,    121.63,13-JAN-2026,     64.96,07-APR-2025
SETFNIF50,EQ,    287.33,06-JAN-2026,    227.33,07-APR-2025
SETFNIFBK,EQ,    625.74,02-DEC-2025,    465.64,15-OCT-2025
SETFNN50,EQ,    766.90,03-NOV-2025,    585.51,07-APR-2025
SFL,EQ,    975.05,16-JAN-2025,    549.05,12-JAN-2026
SGFIN,EQ,    452.80,07-JAN-2026,    339.90,29-SEP-2025
SGIL,EQ,    633.25,08-SEP-2025,    342.00,04-MAR-2025
SGL,EQ,     20.79,23-SEP-2025,     10.04,07-APR-2025
SGLTL,EQ,    213.80,16-JAN-2025,    124.00,04-MAR-2025
SGMART,EQ,    397.20,02-JAN-2026,    321.95,11-DEC-2025
SHAH,EQ,      5.55,07-JAN-2026,      2.80,28-MAR-2025
SHAHALLOYS,EQ,     83.85,06-NOV-2025,     43.30,04-MAR-2025
SHAILY,EQ,   2799.90,17-NOV-2025,   1301.00,29-JAN-2025
SHAKTIPUMP,EQ,   1272.80,13-JAN-2025,    548.45,10-DEC-2025
SHALBY,EQ,    274.70,22-SEP-2025,    177.25,16-JUN-2025
SHALPAINTS,EQ,    144.00,31-JAN-2025,     54.50,18-DEC-2025
SHANKARA,EQ,   1209.80,31-JUL-2025,    100.00,31-DEC-2025
SHANTI,EQ,     23.87,02-JUN-2025,      7.78,08-JAN-2026
SHANTIGEAR,EQ,    619.80,24-JUL-2025,    399.00,03-MAR-2025
SHANTIGOLD,EQ,    274.10,21-AUG-2025,    184.10,18-DEC-2025
SHARDACROP,EQ,   1181.00,29-JUL-2025,    452.25,09-APR-2025
SHARDAMOTR,EQ,   1248.00,07-JUL-2025,    625.00,07-APR-2025
SHAREINDIA,EQ,    284.00,16-JAN-2025,    127.50,30-SEP-2025
SHARIABEES,EQ,    545.80,14-JAN-2025,    450.10,07-APR-2025
SHEKHAWATI,EQ,     31.73,16-JAN-2025,     17.31,20-NOV-2025
SHEMAROO,EQ,    161.00,01-JUL-2025,     88.80,17-MAR-2025
SHILCTECH,EQ,   4350.00,24-NOV-2025,   3141.00,12-JAN-2026
SHILPAMED,EQ,    500.00,16-JUN-2025,    277.50,07-APR-2025
SHIVALIK,EQ,    879.05,06-FEB-2025,    326.65,08-JAN-2026
SHIVAMAUTO,EQ,     44.23,23-JAN-2025,     21.00,29-DEC-2025
SHIVAMILLS,EQ,    102.00,16-JAN-2025,     54.62,13-JAN-2026
SHIVATEX,EQ,    273.59,21-JAN-2025,    168.00,07-APR-2025
SHIVAUM,EQ,    360.55,06-JAN-2026,    237.50,12-FEB-2025
SHK,EQ,    275.50,04-SEP-2025,    156.61,03-MAR-2025
SHOPERSTOP,EQ,    688.70,15-JAN-2025,    365.00,12-JAN-2026
SHRADHA,EQ,     75.86,20-JAN-2025,     34.65,12-JAN-2026
SHREDIGCEM,EQ,    107.70,25-AUG-2025,     63.55,19-FEB-2025
SHREECEM,EQ,  32490.00,23-JUL-2025,  24817.80,13-JAN-2025
SHREEJISPG,EQ,    394.00,08-JAN-2026,    222.00,09-OCT-2025
SHREEPUSHK,EQ,    476.00,23-SEP-2025,    220.50,07-APR-2025
SHREERAMA,EQ,     71.99,02-JAN-2026,     30.55,19-FEB-2025
SHREYANIND,EQ,    250.00,24-JUL-2025,    164.11,28-MAR-2025
SHRINGARMS,EQ,    245.92,07-JAN-2026,    177.51,30-SEP-2025
SHRIPISTON,EQ,   3407.20,07-JAN-2026,   1662.55,07-APR-2025
SHRIRAMFIN,EQ,   1025.60,01-JAN-2026,    493.35,20-JAN-2025
SHRIRAMPPS,EQ,    105.58,25-JUN-2025,     63.13,03-MAR-2025
SHYAMMETL,EQ,   1001.00,31-JUL-2025,    673.50,19-FEB-2025
SHYAMTEL,EQ,     19.80,21-JAN-2025,     11.36,30-DEC-2025
SIEMENS,EQ,   6216.25,20-JAN-2025,   2450.00,07-APR-2025
SIGACHI,EQ,     59.59,16-JUN-2025,     28.06,12-JAN-2026
SIGIND,EQ,     81.00,03-JUN-2025,     39.99,17-MAR-2025
SIGMA,EQ,     65.50,03-OCT-2025,     21.01,07-APR-2025
SIGNATURE,EQ,   1339.50,10-FEB-2025,    911.00,12-JAN-2026
SIGNPOST,EQ,    395.00,24-JAN-2025,    180.37,20-JUN-2025
SIL,EQ,     28.29,16-JAN-2025,     15.01,12-JAN-2026
SILGO,EQ,     82.55,29-DEC-2025,     24.73,28-JAN-2025
SILINV,EQ,    767.00,17-OCT-2025,    430.00,04-MAR-2025
SILVER,EQ,    262.20,13-JAN-2026,     89.00,07-APR-2025
SILVER1,EQ,    256.70,13-JAN-2026,     85.87,07-APR-2025
SILVER360,EQ,    257.86,13-JAN-2026,     78.40,07-APR-2025
SILVERADD,EQ,    253.92,13-JAN-2026,     84.09,15-JAN-2025
SILVERAG,EQ,    255.59,13-JAN-2026,     84.55,07-APR-2025
SILVERBEES,EQ,    251.40,13-JAN-2026,     77.55,07-APR-2025
SILVERBETA,EQ,    254.08,13-JAN-2026,     85.08,07-APR-2025
SILVERBND,EQ,    269.90,13-JAN-2026,    180.00,12-DEC-2025
SILVERCASE,EQ,     26.93,13-JAN-2026,      9.00,03-APR-2025
SILVERIETF,EQ,    262.00,13-JAN-2026,     88.80,07-APR-2025
SILVERTUC,EQ,   1690.20,09-JAN-2026,    610.00,01-APR-2025
SIMPLEXINF,EQ,    342.45,21-APR-2025,    219.00,05-MAR-2025
SINCLAIR,EQ,    114.75,11-SEP-2025,     72.86,03-MAR-2025
SINDHUTRAD,EQ,     39.29,07-JUL-2025,     13.00,12-MAR-2025
SINTERCOM,EQ,    171.00,13-JAN-2025,     93.20,12-JAN-2026
SIRCA,EQ,    539.00,19-NOV-2025,    230.69,07-APR-2025
SIS,EQ,    401.85,31-JUL-2025,    287.90,19-MAR-2025
SIYSIL,EQ,   1028.95,17-JAN-2025,    555.10,14-AUG-2025
SJS,EQ,   1869.00,02-JAN-2026,    808.15,17-MAR-2025
SJVN,EQ,    107.50,19-MAY-2025,     69.85,19-DEC-2025
SKFINDIA,EQ,   5074.00,14-OCT-2025,   1720.00,19-DEC-2025
SKFINDUS,EQ,   2755.00,09-DEC-2025,   2311.20,19-DEC-2025
SKIPPER,EQ,    588.00,08-SEP-2025,    342.50,07-APR-2025
SKMEGGPROD,EQ,    232.50,03-NOV-2025,     77.00,07-APR-2025
SKYGOLD,EQ,    402.85,06-FEB-2025,    246.05,06-AUG-2025
SMALL250,EQ,     17.64,18-NOV-2025,     15.85,09-DEC-2025
SMALLADD,EQ,     17.15,05-JAN-2026,     15.87,12-JAN-2026
SMALLCAP,EQ,     54.50,23-OCT-2025,     37.45,03-MAR-2025
SMARTLINK,EQ,    204.99,16-JAN-2025,    119.50,09-APR-2025
SMARTWORKS,EQ,    619.00,04-NOV-2025,    392.70,28-JUL-2025
SMCGLOBAL,EQ,     94.90,02-JAN-2026,     50.50,07-APR-2025
SML100CASE,EQ,     11.08,09-JAN-2026,      9.48,09-DEC-2025
SMLMAH,EQ,   4743.00,25-AUG-2025,   1028.40,28-FEB-2025
SMLT,EQ,    176.13,31-JAN-2025,     76.40,12-JAN-2026
SMSPHARMA,EQ,    360.00,08-JAN-2026,    176.05,03-MAR-2025
SNOWMAN,EQ,     66.89,17-JAN-2025,     37.86,12-JAN-2026
SNXT30BEES,EQ,     41.84,08-JAN-2026,     37.03,19-JUN-2025
SNXT50BETA,EQ,    102.25,17-SEP-2025,     66.72,24-JAN-2025
SOBHA,EQ,   1732.50,22-JUL-2025,   1075.30,07-APR-2025
SOFTTECH,EQ,    480.00,20-JAN-2025,    294.90,13-JAN-2026
SOLARA,EQ,    734.40,25-JUL-2025,    442.80,04-MAR-2025
SOLARINDS,EQ,  17820.00,30-JUN-2025,   8482.50,28-FEB-2025
SOLARWORLD,EQ,    388.50,30-SEP-2025,    262.25,12-JAN-2026
SOLEX,EQ,   1985.00,21-NOV-2025,    630.90,01-APR-2025
SOMANYCERA,EQ,    624.00,10-JUN-2025,    392.50,01-JAN-2026
SOMICONVEY,EQ,    207.20,13-JAN-2025,    110.41,12-JAN-2026
SONACOMS,EQ,    588.95,17-JAN-2025,    380.00,07-APR-2025
SONAMLTD,EQ,     68.00,03-FEB-2025,     37.00,07-MAY-2025
SONATSOFTW,EQ,    604.95,13-JAN-2025,    286.40,07-APR-2025
SOTL,EQ,    535.10,13-JAN-2025,    343.25,07-APR-2025
SOUTHBANK,EQ,     43.26,07-JAN-2026,     22.30,07-APR-2025
SPAL,EQ,    965.00,16-JAN-2025,    628.00,26-MAR-2025
SPANDANA,EQ,    399.33,13-JAN-2025,    183.81,07-APR-2025
SPARC,EQ,    204.40,02-JUN-2025,    109.30,03-MAR-2025
SPECIALITY,EQ,    162.80,03-FEB-2025,    106.00,02-JAN-2026
SPECTRUM,EQ,   2379.00,31-JAN-2025,   1050.00,12-JAN-2026
SPENCERS,EQ,     94.90,16-JAN-2025,     36.71,13-JAN-2026
SPIC,EQ,    128.20,03-SEP-2025,     66.22,13-JAN-2025
SPLIL,EQ,     60.00,20-JAN-2025,     30.00,13-JAN-2026
SPLPETRO,EQ,    979.00,29-SEP-2025,    518.05,03-MAR-2025
SPMLINFRA,EQ,    323.40,01-AUG-2025,    136.30,18-MAR-2025
SPORTKING,EQ,    140.00,23-JUL-2025,     69.91,04-MAR-2025
SRD,EQ,     91.00,02-SEP-2025,     52.00,27-MAR-2025
SREEL,EQ,    279.70,28-JAN-2025,    212.00,12-JAN-2026
SRF,EQ,   3325.00,10-JUL-2025,   2484.50,15-JAN-2025
SRGHFL,EQ,    389.00,20-JAN-2025,    255.10,21-NOV-2025
SRHHYPOLTD,EQ,    726.00,15-JAN-2025,    464.30,07-APR-2025
SRM,EQ,    649.95,17-NOV-2025,    287.05,04-MAR-2025
SSDL,EQ,    128.19,21-JAN-2025,     71.11,12-JAN-2026
SSWL,EQ,    280.00,01-JUL-2025,    167.41,17-MAR-2025
STANLEY,EQ,    382.65,13-JAN-2025,    188.10,31-DEC-2025
STAR,EQ,   1025.00,03-NOV-2025,    513.05,07-APR-2025
STARCEMENT,EQ,    308.95,02-SEP-2025,    196.25,14-JAN-2025
STARHEALTH,EQ,    534.00,17-NOV-2025,    327.30,07-APR-2025
STARPAPER,EQ,    208.35,23-JAN-2025,    152.49,13-MAR-2025
STARTECK,EQ,    358.40,07-FEB-2025,    253.85,27-JAN-2025
STCINDIA,EQ,    168.45,10-JUN-2025,    104.11,17-MAR-2025
STEELCAS,EQ,    255.80,30-JUL-2025,    142.11,07-APR-2025
STEELCITY,EQ,    116.90,27-JUN-2025,     85.51,18-FEB-2025
STEELXIND,EQ,     11.55,30-JUL-2025,      7.06,07-APR-2025
STEL,EQ,    633.30,04-DEC-2025,    310.10,18-FEB-2025
STERTOOLS,EQ,    548.00,16-JAN-2025,    246.05,12-JAN-2026
STLNETWORK,EQ,     35.40,19-SEP-2025,     20.66,05-SEP-2025
STLTECH,EQ,    140.40,18-AUG-2025,     58.86,24-APR-2025
STOVEKRAFT,EQ,    975.40,20-JAN-2025,    524.70,03-JUN-2025
STUDDS,EQ,    600.00,18-NOV-2025,    503.00,09-DEC-2025
STYL,EQ,    437.45,30-SEP-2025,    264.20,29-DEC-2025
STYLAMIND,EQ,   2430.00,26-DEC-2025,   1464.25,03-MAR-2025
STYLEBAAZA,EQ,    392.00,03-OCT-2025,    181.00,18-FEB-2025
STYRENIX,EQ,   3498.00,11-JUN-2025,   1863.10,12-JAN-2026
SUBEXLTD,EQ,     21.31,21-JAN-2025,     10.16,12-JAN-2026
SUBROS,EQ,   1213.70,29-SEP-2025,    518.00,07-APR-2025
SUDARSCHEM,EQ,   1603.00,24-SEP-2025,    796.15,03-MAR-2025
SUDEEPPHRM,EQ,    795.00,28-NOV-2025,    543.90,09-JAN-2026
SUKHJITS,EQ,    258.00,21-JAN-2025,    143.61,18-DEC-2025
SULA,EQ,    394.65,13-JAN-2025,    193.60,12-JAN-2026
SUMEETINDS,EQ,     40.50,23-OCT-2025,     10.66,19-JUN-2025
SUMICHEM,EQ,    665.00,04-AUG-2025,    431.45,12-JAN-2026
SUMIT,EQ,    147.88,20-JAN-2025,     54.15,12-JAN-2026
SUMMITSEC,EQ,   2671.40,13-JAN-2025,   1380.00,03-MAR-2025
SUNCLAY,EQ,   2914.25,16-JAN-2025,   1182.00,09-DEC-2025
SUNDARAM,EQ,      2.50,14-JAN-2025,      1.52,30-OCT-2025
SUNDARMFIN,EQ,   5419.00,26-MAY-2025,   4200.00,30-SEP-2025
SUNDRMBRAK,EQ,   1174.15,24-JAN-2025,    620.10,12-JAN-2026
SUNDRMFAST,EQ,   1102.70,23-JAN-2025,    831.15,07-APR-2025
SUNDROP,EQ,    960.15,02-JUN-2025,    665.00,13-JAN-2026
SUNFLAG,EQ,    322.00,03-JUL-2025,    196.37,07-APR-2025
SUNPHARMA,EQ,   1851.20,02-MAY-2025,   1548.00,26-SEP-2025
SUNTECK,EQ,    545.00,21-JAN-2025,    347.00,07-APR-2025
SUNTV,EQ,    691.40,15-APR-2025,    518.05,26-SEP-2025
SUPERHOUSE,EQ,    211.97,03-FEB-2025,    129.53,07-APR-2025
SUPERSPIN,EQ,     16.67,22-JAN-2025,      7.40,18-DEC-2025
SUPRAJIT,EQ,    517.65,24-SEP-2025,    350.00,07-APR-2025
SUPREME,EQ,    116.50,23-APR-2025,     61.20,12-JAN-2026
SUPREMEIND,EQ,   4739.00,17-JUN-2025,   3095.00,07-APR-2025
SUPRIYA,EQ,    842.00,03-APR-2025,    556.15,03-MAR-2025
SURAJEST,EQ,    571.50,13-JAN-2025,    217.95,19-DEC-2025
SURAJLTD,EQ,    507.00,14-JAN-2025,    207.60,22-DEC-2025
SURAKSHA,EQ,    368.40,16-JAN-2025,    231.00,04-MAR-2025
SURANASOL,EQ,     43.48,17-JAN-2025,     25.91,13-JAN-2026
SURANAT&P,EQ,     29.27,09-SEP-2025,     16.30,07-APR-2025
SURYALAXMI,EQ,     83.99,21-JAN-2025,     54.00,22-DEC-2025
SURYAROSNI,EQ,    359.00,25-JUN-2025,    212.55,28-FEB-2025
SURYODAY,EQ,    161.48,01-OCT-2025,     97.97,17-MAR-2025
SUTLEJTEX,EQ,     61.40,20-JAN-2025,     28.05,12-JAN-2026
SUVEN,EQ,    299.99,15-JUL-2025,    102.50,28-FEB-2025
SUVIDHAA,EQ,      6.79,16-JAN-2025,      3.35,29-DEC-2025
SUYOG,EQ,   1765.00,21-JAN-2025,    545.00,13-JAN-2026
SUZLON,EQ,     74.30,30-MAY-2025,     46.15,07-APR-2025
SVLL,EQ,    855.70,10-JUN-2025,    373.00,03-MAR-2025
SWANCORP,EQ,    702.00,17-JAN-2025,    362.20,07-APR-2025
SWARAJENG,EQ,   4720.00,16-JUL-2025,   2517.00,19-FEB-2025
SWELECTES,EQ,    977.00,10-OCT-2025,    461.10,04-MAR-2025
SWIGGY,EQ,    514.80,16-JAN-2025,    297.00,13-MAY-2025
SWSOLAR,EQ,    466.75,16-JAN-2025,    191.70,12-JAN-2026
SYMPHONY,EQ,   1454.80,04-FEB-2025,    838.10,19-DEC-2025
SYNCOMF,EQ,     23.49,28-MAY-2025,     12.80,12-JAN-2026
SYNGENE,EQ,    862.35,23-JAN-2025,    599.55,09-MAY-2025
SYRMA,EQ,    909.90,13-NOV-2025,    370.00,07-APR-2025
SYSTMTXC,EQ,    177.90,24-NOV-2025,    101.00,07-JAN-2026
TAINWALCHM,EQ,    315.00,21-JAN-2025,    155.00,12-DEC-2025
TAJGVK,EQ,    528.10,19-MAR-2025,    330.20,28-JAN-2025
TALBROAUTO,EQ,    326.00,25-SEP-2025,    200.20,03-MAR-2025
TANLA,EQ,    766.00,19-SEP-2025,    409.35,03-MAR-2025
TARACHAND,EQ,    103.67,14-OCT-2025,     46.50,30-JAN-2025
TARC,EQ,    206.10,16-JUL-2025,    103.22,17-MAR-2025
TARIL,EQ,    594.00,23-APR-2025,    230.10,11-DEC-2025
TARMAT,EQ,     73.57,06-FEB-2025,     45.10,09-MAY-2025
TARSONS,EQ,    458.00,27-MAY-2025,    198.00,24-NOV-2025
TASTYBITE,EQ,  11958.00,07-AUG-2025,   7435.50,12-JAN-2026
TATACAP,EQ,    364.50,08-JAN-2026,    315.10,21-NOV-2025
TATACHEM,EQ,   1026.65,17-SEP-2025,    742.25,06-JAN-2026
TATACOMM,EQ,   2004.00,16-OCT-2025,   1291.00,04-MAR-2025
TATACONSUM,EQ,   1220.90,07-JAN-2026,    926.05,16-JAN-2025
TATAELXSI,EQ,   6735.00,10-JUN-2025,   4700.00,07-APR-2025
TATAGOLD,EQ,     14.50,11-DEC-2025,      7.14,07-APR-2025
TATAINVEST,EQ,   1184.70,03-OCT-2025,    514.52,17-FEB-2025
TATAPOWER,EQ,    416.80,11-JUN-2025,    326.35,17-FEB-2025
TATASTEEL,EQ,    187.85,06-JAN-2026,    122.62,13-JAN-2025
TATATECH,EQ,    841.30,21-JAN-2025,    597.00,07-APR-2025
TATSILV,EQ,     25.53,13-JAN-2026,      8.56,07-APR-2025
TATVA,EQ,   1610.00,18-NOV-2025,    621.00,17-MAR-2025
TBOTEK,EQ,   1764.80,21-NOV-2025,    996.00,07-APR-2025
TBZ,EQ,    232.65,22-APR-2025,    155.00,18-DEC-2025
TCI,EQ,   1289.00,18-JUL-2025,    876.00,03-MAR-2025
TCIEXP,EQ,    848.00,03-JUN-2025,    524.90,12-JAN-2026
TCPLPACK,EQ,   4900.00,26-MAR-2025,   2805.50,13-JAN-2026
TCS,EQ,   4322.95,13-JAN-2025,   2866.60,01-OCT-2025
TDPOWERSYS,EQ,    849.95,03-NOV-2025,    293.00,03-MAR-2025
TEAMGTY,EQ,    332.55,08-DEC-2025,    149.20,14-JAN-2025
TEAMLEASE,EQ,   2787.45,13-JAN-2025,   1463.80,12-JAN-2026
TECH,EQ,     47.30,14-JAN-2025,     33.41,07-APR-2025
TECHM,EQ,   1736.40,24-JAN-2025,   1209.40,07-APR-2025
TECHNOE,EQ,   1654.00,10-JUL-2025,    785.15,07-APR-2025
TECILCHEM,EQ,     42.16,11-APR-2025,     14.66,11-JUL-2025
TEGA,EQ,   2125.00,17-SEP-2025,   1200.05,07-APR-2025
TEJASNET,EQ,   1150.00,20-JAN-2025,    364.25,12-JAN-2026
TEMBO,EQ,    837.00,11-NOV-2025,    386.00,09-MAY-2025
TENNIND,EQ,    556.40,05-JAN-2026,    438.05,18-DEC-2025
TEXINFRA,EQ,    138.00,31-JAN-2025,     85.35,18-FEB-2025
TEXMOPIPES,EQ,     68.99,10-JUL-2025,     44.50,07-APR-2025
TEXRAIL,EQ,    205.50,17-JAN-2025,    116.00,09-DEC-2025
TFCILTD,EQ,     75.90,07-OCT-2025,     24.46,12-FEB-2025
TFL,EQ,     23.35,24-JAN-2025,     11.75,18-NOV-2025
TGBHOTELS,EQ,     15.50,03-FEB-2025,      9.05,16-APR-2025
THANGAMAYL,EQ,   4149.00,08-JAN-2026,   1523.10,24-FEB-2025
THEINVEST,EQ,    192.33,06-FEB-2025,    106.20,05-JAN-2026
THEJO,EQ,   2485.80,30-JUL-2025,   1446.00,07-APR-2025
THELEELA,EQ,    474.40,23-JUL-2025,    382.50,19-JUN-2025
THEMISMED,EQ,    272.00,20-JAN-2025,     92.15,12-JAN-2026
THERMAX,EQ,   4246.80,17-JAN-2025,   2742.70,08-DEC-2025
THOMASCOOK,EQ,    188.29,23-JUL-2025,    118.25,18-FEB-2025
THOMASCOTT,EQ,    494.00,06-FEB-2025,    274.75,18-MAR-2025
THYROCARE,EQ,    536.67,18-NOV-2025,    219.33,04-MAR-2025
TI,EQ,    549.70,31-OCT-2025,    199.53,07-APR-2025
TIGERLOGS,EQ,     56.69,18-SEP-2025,     32.11,30-DEC-2025
TIIL,EQ,   3383.00,28-JUL-2025,   2050.00,07-APR-2025
TIINDIA,EQ,   3485.00,21-JAN-2025,   2356.00,12-JAN-2026
TIJARIA,EQ,     10.90,11-FEB-2025,      4.01,13-JAN-2026
TIL,EQ,    409.00,04-JUL-2025,    165.40,17-MAR-2025
TIMETECHNO,EQ,    249.15,23-SEP-2025,    153.30,09-MAY-2025
